תעודת זהות,תאריך ביקור,קוד הבחנה,עומק קוד הבחנה,תיאור הבחנה,קוד מרפאה,סוג קוד
380670237.0,2020-05-10 11:52:57,567.21,5,Peritonitis (acute) generalized,7882,icd9
314263856.0,1990-07-23 08:08:42,887,3,Traumatic amputation of arm and hand (complete) (partial),1286,icd9
210790039.0,2006-09-28 16:25:18,V26.81,5,Encounter for assisted reproductive fertility procedure cycle,6755,icd9
,1979-12-14 03:41:37,381.02,5,Acute mucoid otitis media,2047,icd9
381630836.0,1976-08-24 10:14:12,733.9,4,Other and unspecified disorders of bone and cartilage,9623,icd9
,2014-08-25 11:35:14,665,3,Other obstetrical trauma,3611,icd9
375665461.0,2019-08-04 10:57:38,298.2,4,Reactive confusion,9657,icd9
301121803.0,1997-01-04 09:29:58,795.03,5,Papanicolaou smear of cervix with low grade squamous intraepithelial lesion (LGSIL),1822,icd9
204077174.0,2005-12-25 07:36:50,824.1,4,"Medial malleolus, open",3146,icd9
267194795.0,2002-09-02 10:42:04,599.7,4,Hematuria,3647,icd9
345034289.0,2005-11-05 12:53:03,E863.0,4,Insecticides of organochlorine compounds,9623,icd9
206709027.0,2015-02-06 09:15:45,521,3,Diseases of hard tissues of teeth,6755,icd9
351519886.0,1994-08-24 19:19:37,526.1,4,Fissural cysts of jaw,3611,icd9
232772238.0,1999-04-12 09:04:20,429.1,4,Myocardial degeneration,4934,icd9
306303712.0,1985-06-19 20:46:46,V49.3,4,Sensory problems with limbs,3075,icd9
,1973-04-13 21:22:38,789.59,5,Other ascites,1977,icd9
389317552.0,2009-10-28 13:38:21,378.34,5,Monofixation syndrome,7116,icd9
317359717.0,1990-07-09 18:10:25,923.09,5,Multiple sites,6755,icd9
,1996-02-27 09:56:32,598.0,4,Urethral stricture due to infection,9608,icd9
254728151.0,2001-01-03 04:46:23,172.0,4,Lip,1822,icd9
,2006-12-17 01:05:27,V65.44,5,Human immunodeficiency virus [HIV] counseling,9420,icd9
336651587.0,1972-05-16 06:44:01,708.3,4,Dermatographic urticaria,7087,icd9
291925560.0,1989-04-29 05:37:19,V23.86,5,Pregnancy with history of in utero procedure during previous pregnancy,9566,icd9
327055436.0,1981-12-21 19:09:41,003.24,5,Salmonella osteomyelitis,9186,icd9
346819690.0,2007-10-04 03:50:15,210.1,4,Tongue,3643,icd9
384709527.0,1994-11-04 15:58:57,722.82,5,Thoracic region,7573,icd9
360511168.0,2006-08-16 02:35:19,322.2,4,Chronic meningitis,8724,icd9
227114953.0,1978-10-31 13:10:00,795.13,5,Papanicolaou smear of vagina with low grade squamous intraepithelial lesion (LGSIL),2972,icd9
299331075.0,1982-02-22 17:18:36,371.2,4,Corneal edema,3146,icd9
333283702.0,2016-10-29 02:39:56,341.2,4,Acute (transverse) myelitis,6321,icd9
239817848.0,1994-09-10 12:15:45,V54.15,5,Aftercare for healing traumatic fracture of upper leg,2912,icd9
363435816.0,1976-12-16 07:53:41,221.0,4,Fallopian tube and uterine ligaments,3643,icd9
266763460.0,2010-01-07 01:55:41,775.8,4,Other neonatal endocrine and metabolic disturbances,3647,icd9
,1992-07-20 22:59:40,230.5,4,Anal canal,6755,icd9
282136034.0,2012-11-11 01:47:40,988.9,4,Unspecified noxious substance eaten as food,2047,icd9
265004672.0,1983-07-18 05:31:03,728.87,5,Muscle weakness (generalized),7485,icd9
264784278.0,1991-06-24 06:53:16,099,3,Other venereal diseases,7485,icd9
313968314.0,1975-03-20 08:50:42,337.0,4,Idiopathic peripheral autonomic neuropathy,2515,icd9
224477235.0,1993-01-28 10:35:36,085,3,Leishmaniasis,4303,icd9
,2018-08-15 03:01:56,402,3,Hypertensive heart disease,7087,icd9
277617516.0,1986-10-11 06:44:52,201.6,4,Mixed cellularity,3600,icd9
276705648.0,1972-11-07 13:23:04,445.81,5,Kidney,7116,icd9
237893026.0,2000-03-09 02:26:13,590.1,4,Acute pyelonephritis,1977,icd9
294318629.0,1979-02-18 22:07:48,146.2,4,Tonsillar pillars (anterior) (posterior),6321,icd9
223352756.0,1986-12-19 03:25:00,184.9,4,"Female genital organ, site unspecified",9608,icd9
,1980-01-06 13:05:46,787.01,5,Nausea with vomiting,5714,icd9
200411112.0,1996-05-09 13:14:00,825.33,5,Cuboid,5714,icd9
200257716.0,1982-03-11 14:25:23,209.69,5,Benign carcinoid tumors of other sites,9623,icd9
309536222.0,2007-09-05 16:32:31,E997.0,4,Lasers,7485,icd9
,1984-06-28 09:59:11,569.89,5,Other,5893,icd9
315155282.0,1976-06-30 02:01:15,320.9,4,Meningitis due to unspecified bacterium,1977,icd9
304366098.0,1972-02-03 13:58:13,474.01,5,Chronic adenoiditis,7364,icd9
248066918.0,1990-02-20 19:36:18,724.09,5,Other,7573,icd9
303853493.0,1984-10-23 16:50:12,V44.3,4,Colostomy,3600,icd9
289905490.0,1972-10-14 06:11:00,309.82,5,Adjustment reaction with physical symptoms,2047,icd9
,1990-04-08 04:30:18,363.21,5,Pars planitis,7107,icd9
221511667.0,1989-08-27 20:51:51,V45.73,5,Acquired absence of kidney,7364,icd9
389781269.0,1974-10-15 11:34:31,V18.4,4,Mental retardation,8004,icd9
204229868.0,1983-06-13 20:45:09,725-729,2,"RHEUMATISM, EXCLUDING THE BACK ",2912,icd9
316726018.0,2013-02-11 16:05:12,388.41,5,Diplacusis,1404,icd9
201571304.0,2003-08-18 08:59:37,045.0,4,Acute paralytic poliomyelitis specified as bulbar,3543,icd9
,2017-01-28 07:07:01,933,3,Foreign body in pharynx and larynx,4934,icd9
361363068.0,1993-12-24 00:20:28,446.29,5,Other specified hypersensitivity angiitis,7087,icd9
231383815.0,1971-05-25 07:34:07,095,3,"Other forms of late syphilis, with symptoms",2533,icd9
379695528.0,1989-06-23 02:23:34,V84.04,5,Genetic susceptibility to malignant neoplasm of endometrium,3643,icd9
251617242.0,1987-01-02 22:45:41,651,3,Multiple gestation,9566,icd9
,2013-07-16 12:37:34,713.1,4,Arthropathy associated with gastrointestinal conditions other than infections,3962,icd9
312426259.0,2008-05-30 18:19:31,V87.12,5,Benzene,3647,icd9
300208066.0,2015-03-30 19:42:22,405.1,4,Benign,7087,icd9
295916034.0,1976-06-19 22:15:53,V61.9,4,Unspecified family circumstance,9420,icd9
382807711.0,2000-09-06 04:55:33,673.1,4,Amniotic fluid embolism,9420,icd9
204954755.0,2009-03-06 07:26:16,770.86,5,Aspiration of postnatal stomach contents with respiratory symptoms,1822,icd9
379116037.0,2016-11-20 18:42:44,427.0,4,Paroxysmal supraventricular tachycardia,7364,icd9
260104471.0,1974-05-15 09:36:15,524.64,5,Temporomandibular joint sounds on opening and/or closing the jaw,7485,icd9
227506205.0,1971-09-19 00:39:45,227.9,4,"Endocrine gland, site unspecified",9608,icd9
,2004-02-20 11:57:41,771.83,5,Bacteremia of newborn,2972,icd9
351253749.0,2004-11-23 13:19:01,366.04,5,Nuclear cataract,9420,icd9
372731099.0,2008-06-13 14:12:17,081.9,4,"Typhus, unspecified",7364,icd9
221178947.0,1984-08-20 18:41:01,775.4,4,Hypocalcemia and hypomagnesemia of newborn,9608,icd9
273699029.0,2019-05-20 06:58:07,620.7,4,Hematoma of broad ligament,2047,icd9
352866380.0,1975-01-06 14:49:08,716.6,4,Unspecified monoarthritis,7485,icd9
,1972-10-08 01:24:56,702.1,4,Seborrheic keratosis,3894,icd9
220954819.0,1986-07-18 10:57:04,378.21,5,"Intermittent esotropia, monocular",3647,icd9
,1994-05-21 06:39:45,640.0,4,Threatened abortion,3611,icd9
325049301.0,1971-01-28 07:09:27,571.1,4,Acute alcoholic hepatitis,9623,icd9
295973966.0,2015-06-08 13:39:04,E930.3,4,Erythromycin and other macrolides,3543,icd9
259936028.0,1993-02-14 17:56:54,980-989,2,TOXIC EFFECTS OF SUBSTANCES CHIEFLY NONMEDICINAL AS TO SOURCE ,2515,icd9
381474518.0,1994-02-09 02:12:30,E980.9,4,Other and unspecified solid and liquid substances,4303,icd9
221329155.0,1971-10-14 13:22:42,994,3,Effects of other external causes,6238,icd9
,1983-12-09 23:15:16,744,2,"Congenital anomalies of ear, face, and neck",6755,icd9
360345663.0,2009-05-09 23:44:39,E935.8,4,Other specified analgesics and antipyretics,9566,icd9
375119748.0,1973-01-19 05:10:31,737.30,5,"Scoliosis [and kyphoscoliosis], idiopathic",2344,icd9
,1975-09-01 07:18:29,E943.5,4,Antidiarrheal drugs,9657,icd9
363706446.0,1976-05-04 14:27:29,E864.0,4,Corrosive aromatics,7116,icd9
371291687.0,2020-07-18 15:10:19,959.19,5,Other injury of other sites of trunk,5196,icd9
228910272.0,1981-04-21 20:06:35,E983.8,4,Other specified means,3962,icd9
,2014-02-13 06:01:22,652.5,4,High head at term,3600,icd9
340891583.0,1976-08-26 05:33:07,673.1,4,Amniotic fluid embolism,3962,icd9
,2011-11-12 08:40:18,521.00,5,"Dental caries, unspecified",7107,icd9
381204835.0,1994-10-19 17:25:00,775.9,4,Unspecified endocrine and metabolic disturbances specific to the fetus and newborn,1404,icd9
319520290.0,1977-04-26 23:44:37,519.0,4,Tracheostomy complications,3643,icd9
371901091.0,1986-01-26 02:33:25,V69.2,4,High-risk sexual behavior,2047,icd9
373906222.0,2013-11-11 03:03:19,445.02,5,Lower extremity,1211,icd9
309698955.0,2017-07-20 15:52:45,E865,3,Accidental poisoning from poisonous foodstuffs and poisonous plants,2047,icd9
385878364.0,1989-02-09 10:54:55,360,3,Disorders of the globe,7882,icd9
295683537.0,2011-02-15 14:57:40,710.8,4,Other specified diffuse diseases of connective tissue,7882,icd9
365758556.0,2016-06-04 11:58:24,383.22,5,Chronic petrositis,2962,icd9
299359905.0,2005-03-03 20:26:52,E949.6,4,Other and unspecified viral and rickettsial vaccines,2533,icd9
232699190.0,1979-04-11 15:32:58,211,3,Benign neoplasm of other parts of digestive system,2962,icd9
315156567.0,1971-09-04 05:55:30,762,3,"Fetus or newborn affected by complications of placenta, cord, and membranes",2515,icd9
273182326.0,1986-12-07 00:22:03,438.8,4,Other late effects of cerebrovascular disease,1323,icd9
307697636.0,1992-11-06 22:03:51,380.2,4,Other otitis externa,3643,icd9
267554470.0,1989-04-06 21:25:00,073.0,4,With pneumonia,6755,icd9
271971722.0,1983-07-22 19:35:16,327.12,5,Idiopathic hypersomnia without long sleep time,7485,icd9
328108490.0,2008-08-09 22:21:07,V76.4,4,Other sites,1822,icd9
343401201.0,1984-01-01 07:59:20,354.5,4,Mononeuritis multiplex,5253,icd9
,1995-07-16 18:01:40,070.43,5,Hepatitis E with hepatic coma,2515,icd9
307598194.0,2016-07-01 01:36:42,378.21,5,"Intermittent esotropia, monocular",8625,icd9
353667930.0,2001-02-09 02:24:37,364.42,5,Rubeosis iridis,4934,icd9
318539471.0,1974-02-12 22:12:22,334.2,4,Primary cerebellar degeneration,9657,icd9
323740513.0,1993-07-17 04:10:04,718.3,4,Recurrent dislocation of joint,6755,icd9
244103455.0,1976-11-05 06:05:11,874.02,5,Trachea,9566,icd9
293740983.0,1992-11-21 13:18:37,378.05,5,Alternating esotropia,9186,icd9
365179897.0,1991-12-03 23:20:13,629.8,4,Other specified disorders of female genital organs,6238,icd9
310893859.0,2003-09-22 16:00:51,202.8,4,Other lymphomas,4224,icd9
294904167.0,2011-09-20 22:35:39,627.4,4,Symptomatic states associated with artificial menopause,7364,icd9
282285221.0,2015-11-10 04:04:27,300.00,5,"Anxiety state, unspecified",5893,icd9
258329926.0,1989-10-06 14:37:20,276.7,4,Hyperpotassemia,7882,icd9
220778420.0,1982-12-02 20:55:27,377.39,5,Other,1211,icd9
,1994-05-04 09:10:35,258,3,Polyglandular dysfunction and related disorders,1822,icd9
217922769.0,1987-12-23 21:41:21,435.8,4,Other specified transient cerebral ischemias,2972,icd9
229558120.0,2011-06-24 11:31:36,573,3,Other disorders of liver,5253,icd9
242326503.0,1983-05-26 11:56:39,E955,3,"Suicide and self-inflicted injury by firearms, air guns and explosives",6321,icd9
385249319.0,1980-10-21 01:47:10,696.1,4,Other psoriasis,1977,icd9
323291271.0,2007-10-23 05:43:37,320.1,4,Pneumococcal meningitis,3543,icd9
342604482.0,1983-11-22 05:00:57,776.5,4,Congenital anemia,9623,icd9
379246744.0,1991-11-19 15:41:18,724.0,4,"Spinal stenosis, other than cervical",7485,icd9
266024037.0,2001-07-26 09:15:59,773.1,4,Hemolytic disease due to ABO isoimmunization,9186,icd9
327902204.0,2000-02-28 18:43:26,388.60,5,"Otorrhea, unspecified",2962,icd9
,1984-05-10 18:39:21,839.31,5,Thoracic vertebra,1323,icd9
277578762.0,2014-03-10 12:33:49,180.1,4,Exocervix,3146,icd9
220804501.0,2010-08-24 11:18:02,145.9,4,"Mouth, unspecified",3894,icd9
330962639.0,2003-04-05 08:20:09,374.44,5,Sensory disorders,7364,icd9
274246916.0,2001-08-03 11:51:33,362.37,5,Venous engorgement,2515,icd9
361622192.0,1984-06-11 08:08:11,728.82,5,Foreign body granuloma of muscle,1822,icd9
294452456.0,1982-11-03 15:08:18,384.9,4,Unspecified disorder of tympanic membrane,5714,icd9
338012194.0,1978-08-10 08:17:49,291.8,4,Other specified alcohol-induced mental disorders,5196,icd9
,1992-12-13 20:11:22,238.8,4,Other specified sites,7107,icd9
237339956.0,1988-06-24 16:11:38,522.2,4,Pulp degeneration,5714,icd9
366516398.0,2006-02-17 08:50:39,327.52,5,Sleep related leg cramps,7107,icd9
377388995.0,2008-04-24 04:40:23,429.9,4,"Heart disease, unspecified",1282,icd9
342732089.0,2010-06-24 17:31:07,965.02,5,Methadone,1822,icd9
316876793.0,2012-12-25 18:43:52,362.03,5,Nonproliferative diabetic retinopathy NOS,3962,icd9
323127366.0,1998-09-25 13:40:32,443.23,5,Dissection of renal artery,8625,icd9
272964113.0,2016-08-21 09:09:31,808.43,5,Multiple pelvic fractures with disruption of pelvic circle,7087,icd9
274359656.0,2006-12-30 18:59:32,V49.71,5,Great toe,9608,icd9
247766550.0,1997-02-20 00:37:36,E929.4,4,Late effects of accident caused by fire,5714,icd9
271111196.0,2013-09-07 22:27:01,862.0,4,"Diaphragm, without mention of open wound into cavity",2533,icd9
234680048.0,1984-02-19 18:57:16,070.4,4,Other specified viral hepatitis with hepatic coma,2344,icd9
350313306.0,2000-10-05 04:38:03,V74.8,4,Other specified bacterial and spirochetal diseases,8724,icd9
388051863.0,1995-11-15 21:17:35,363.53,5,"Central dystrophy of choroid, partial",3894,icd9
345560808.0,1975-12-07 13:30:30,284,3,Aplastic anemia and other bone marrow failure syndromes,1404,icd9
312754779.0,1978-12-12 05:36:59,996.60,5,"Due to unspecified device, implant and graft",3600,icd9
331296719.0,1991-08-08 00:23:09,072.72,5,Mumps polyneuropathy,6321,icd9
,1971-06-06 02:33:51,532.9,4,"Unspecified as acute or chronic, without mention of hemorrhage or perforation",9623,icd9
347162444.0,1978-06-05 02:55:48,660,3,Obstructed labor,1211,icd9
267619326.0,1984-01-12 20:05:52,770.8,4,Other respiratory problems after birth,1977,icd9
365654874.0,2012-11-11 04:18:02,744,3,"Congenital anomalies of ear, face, and neck",8625,icd9
,2008-11-22 04:48:29,947.8,4,Other specified sites,8625,icd9
,2009-07-22 12:15:59,599.72,5,Microscopic hematuria,1286,icd9
386385241.0,1996-01-13 19:24:10,999.5,4,Other serum reaction,8004,icd9
266769332.0,1971-12-08 14:44:41,275.1,4,Disorders of copper metabolism,2962,icd9
261067994.0,2013-01-13 17:22:28,496,3,"Chronic airway obstruction, not elsewhere classified",8625,icd9
360741015.0,1994-04-16 15:10:48,790.2,4,Abnormal glucose,2912,icd9
290684710.0,2004-09-17 00:16:45,306.2,4,Cardiovascular,8724,icd9
,1983-07-19 03:30:22,707.8,4,Chronic ulcer of other specified sites,2344,icd9
,2008-06-29 02:25:57,737,3,Curvature of spine,2515,icd9
,1996-01-28 19:06:03,022.3,4,Anthrax septicemia,2533,icd9
203738118.0,2002-12-13 21:26:55,602.8,4,Other specified disorders of prostate,1323,icd9
386167432.0,2017-10-31 19:22:43,230.3,4,Colon,3075,icd9
271749655.0,2005-09-17 08:34:56,998.3,4,Disruption of wound,1286,icd9
,1979-01-21 01:49:49,902.24,5,Other specified branches of celiac axis,9186,icd9
382807711.0,2009-06-28 13:33:53,760.61,5,Newborn affected by amniocentesis,7882,icd9
358916118.0,1992-05-18 00:32:46,055.71,5,Measles keratoconjunctivitis,2962,icd9
251505602.0,1980-09-02 02:14:44,690.10,5,"Seborheic dermatitis, unspecified",1282,icd9
338572670.0,1972-05-17 19:10:15,379.57,5,Deficiencies of saccadic eye movements,9608,icd9
232772238.0,1993-11-23 21:48:13,521.0,4,Dental caries,3075,icd9
,1976-08-23 05:22:10,710.3,4,Dermatomyositis,1282,icd9
,2020-08-31 12:26:22,E900.9,4,Of unspecified origin,1323,icd9
227459124.0,1986-11-19 12:06:08,318.0,4,Moderate mental retardation,3543,icd9
326893751.0,2007-11-29 23:57:42,V09.5,4,Infection with microorganisms resistant to quinolones and fluoroquinolones,1822,icd9
260415021.0,1993-11-05 19:20:18,112.83,5,Candidal meningitis,2972,icd9
,2013-02-09 15:15:50,202.5,4,Letterer-Siwe disease,3643,icd9
273092447.0,1996-08-22 15:51:59,760.3,4,Other chronic maternal circulatory and respiratory diseases,3611,icd9
200432364.0,1999-05-26 05:08:05,013.5,4,Tuberculous abscess of spinal cord,3611,icd9
373372032.0,1990-02-18 22:56:50,E826-E829,2,OTHER ROAD VEHICLE ACCIDENTS ,1404,icd9
381171482.0,1980-09-12 14:29:47,V65.8,4,Other reasons for seeking consultation,4303,icd9
377127408.0,2015-09-05 13:37:22,736.01,5,Cubitus valgus (acquired),1323,icd9
234386984.0,2001-04-27 16:50:21,996.00,5,"Unspecified device, implant, and graft",9420,icd9
345789132.0,1984-09-17 12:44:50,389.06,5,"Conductive hearing loss, bilateral",2972,icd9
232651997.0,2009-05-30 12:07:58,055.1,4,Postmeasles pneumonia,7485,icd9
226545743.0,1987-04-13 21:26:29,924.00,5,Thigh,9623,icd9
305314076.0,1981-10-14 00:38:00,202.7,4,Peripheral T cell lymphoma,7107,icd9
,1983-02-02 12:38:41,184.2,4,Labia minora,9186,icd9
282557748.0,1981-10-24 15:25:55,733.81,5,Malunion of fracture,3647,icd9
366489324.0,2000-10-09 17:40:09,921.3,4,Contusion of eyeball,8625,icd9
368664041.0,1992-10-21 19:10:46,640-649,2,COMPLICATIONS MAINLY RELATED TO PREGNANCY ,8724,icd9
,1986-02-03 08:29:24,E945.7,4,Antiasthmatics,8724,icd9
262624997.0,2000-06-24 03:25:42,623.6,4,Vaginal hematoma,6755,icd9
282853018.0,1983-04-06 10:22:14,698.2,4,Prurigo,7882,icd9
346566568.0,1994-07-19 06:50:56,380.23,5,Other chronic otitis externa,2912,icd9
286101816.0,1972-08-07 07:15:10,209.13,5,Malignant carcinoid tumor of the ascending colon,1323,icd9
300823832.0,1976-04-14 16:03:48,454.2,4,With ulcer and inflammation,3894,icd9
,1975-10-27 08:54:22,863.82,5,"Pancreas, body",1404,icd9
,2013-06-06 23:35:05,E936.0,4,Oxazolidine derivatives,7882,icd9
333495211.0,1989-07-12 04:02:50,E934.4,4,Fibrinolysis-affecting drugs,7882,icd9
300926494.0,2018-10-21 04:53:48,251.1,4,Other specified hypoglycemia,9623,icd9
257645582.0,2011-03-09 19:52:01,326,3,Late effects of intracranial abscess or pyogenic infection,1500,icd9
294385713.0,2011-08-13 02:30:52,211.0,4,Esophagus,8625,icd9
300317835.0,1983-08-03 08:48:56,371.50,5,"Corneal dystrophy, unspecified",2515,icd9
,1972-05-18 16:31:23,094.83,5,Syphilitic disseminated retinochoroiditis,1286,icd9
213600987.0,1982-10-17 20:08:27,184.1,4,Labia majora,2344,icd9
232828324.0,1993-05-20 23:39:42,551.02,5,Bilateral (not specified as recurrent),9566,icd9
213151755.0,2002-02-02 04:24:14,E942.4,4,Coronary vasodilators,9657,icd9
321000868.0,2004-01-11 21:01:07,714.0,4,Rheumatoid arthritis,5714,icd9
290188198.0,2000-07-18 23:58:47,569.8,4,Other specified disorders of intestine,5893,icd9
219932446.0,2011-10-13 07:55:09,008.61,5,Rotavirus,3611,icd9
345145260.0,1978-12-14 06:28:28,927.21,5,Wrist,8724,icd9
382574177.0,1974-05-31 02:10:31,783,3,"Symptoms concerning nutrition, metabolism, and development",3962,icd9
344503144.0,1976-05-21 06:49:24,365.42,5,Glaucoma associated with anomalies of iris,1211,icd9
227092457.0,1992-02-14 10:30:24,272.2,4,Mixed hyperlipidemia,5253,icd9
263579202.0,1978-04-11 14:03:12,386,3,Vertiginous syndromes and other disorders of vestibular system,7573,icd9
,2001-04-03 09:38:24,176.1,4,Soft tissue,5253,icd9
341798307.0,2009-09-19 22:02:39,960.8,4,Other specified antibiotics,1286,icd9
273759721.0,2000-08-18 21:08:26,V45.61,5,Cataract extraction status,9566,icd9
347506233.0,2002-11-18 23:07:56,E943.2,4,Emollient cathartics,4303,icd9
215403465.0,1979-04-02 01:29:04,902.31,5,Superior mesenteric vein and primary subdivisions,5196,icd9
,1977-12-17 18:04:11,378.82,5,Spasm of conjugate gaze,3647,icd9
246849597.0,1979-01-14 12:32:32,V76.19,5,Other screening breast examination,1500,icd9
352796720.0,2014-07-18 19:15:13,E908.1,4,Tornado,3643,icd9
,1993-09-02 02:53:22,V26.35,5,Encounter for testing of male partner of habitual aborter,5893,icd9
236516656.0,2011-02-02 17:59:59,669.6,4,"Breech extraction, without mention of indication",2962,icd9
301211978.0,2000-09-09 22:40:00,V26.34,5,Testing of male for genetic disease carrier status,8625,icd9
336902192.0,1998-05-24 22:02:43,749,2,Cleft palate and cleft lip,1211,icd9
213904853.0,1973-10-27 22:41:49,104.9,4,"Spirochetal infection, unspecified",1211,icd9
,2014-04-18 04:34:31,231.9,4,"Respiratory system, part unspecified",2533,icd9
337854847.0,1991-09-06 05:53:22,308,3,Acute reaction to stress,9566,icd9
288418669.0,1989-10-16 03:54:34,369.7,4,"Moderate or severe impairment, one eye",6238,icd9
,2014-10-28 12:26:10,365.13,5,Pigmentary glaucoma,1211,icd9
345092336.0,2019-06-15 04:06:21,252.9,4,Unspecified disorder of parathyroid gland,5714,icd9
,2007-04-25 00:10:09,760.61,5,Newborn affected by amniocentesis,1404,icd9
,1994-01-25 02:10:42,524.22,5,"Malocclusion, Angle's class II",4224,icd9
255640886.0,2012-06-02 15:03:23,E940.0,4,Analeptics,3611,icd9
388913668.0,2007-08-28 14:11:58,V17.7,4,Arthritis,9566,icd9
271834193.0,1991-04-14 08:40:52,E976,3,Injury due to legal intervention by unspecified means,5893,icd9
340624727.0,2000-10-10 06:21:28,V74.3,4,Diphtheria,1500,icd9
332110101.0,1972-06-27 23:08:48,152.1,4,Jejunum,7485,icd9
335549650.0,1983-02-14 13:44:45,464.1,4,Acute tracheitis,5714,icd9
301594911.0,2003-07-31 04:56:50,621.1,4,Chronic subinvolution of uterus,4303,icd9
212289893.0,1982-06-02 12:23:54,362.18,5,Retinal vasculitis,9186,icd9
281833379.0,1973-08-06 06:56:00,794,3,Nonspecific abnormal results of function studies,1822,icd9
344604727.0,2016-09-11 10:38:06,599.9,4,Unspecified disorder of urethra and urinary tract,7116,icd9
319261426.0,1971-04-14 11:50:30,844.8,4,Other specified sites of knee and leg,8625,icd9
207721302.0,1991-09-28 04:09:29,309.83,5,Adjustment reaction with withdrawal,9657,icd9
210039787.0,2016-11-24 19:02:16,074.20,5,"Coxsackie carditis, unspecified",8724,icd9
302140340.0,1999-02-14 20:20:34,030.0,4,Lepromatous [type L],5893,icd9
,1992-07-13 00:21:21,279.8,4,Other specified disorders involving the immune mechanism,7573,icd9
,2008-10-13 14:53:58,996.1,4,"Mechanical complication of other vascular device, implant, and graft",6755,icd9
220790192.0,1974-09-02 13:24:41,327.09,5,Other organic insomnia,1822,icd9
200746606.0,1996-11-23 18:26:00,084.8,4,Blackwater fever,9420,icd9
299611547.0,2019-07-07 18:33:07,V10.20,5,"Respiratory organ, unspecified",3611,icd9
229524369.0,1976-08-15 12:11:17,692.81,5,Dermatitis due to cosmetics,7573,icd9
236030115.0,2017-04-11 11:59:52,210.9,4,"Pharynx, unspecified",3962,icd9
340636935.0,1992-04-03 18:08:13,994.4,4,Exhaustion due to exposure,7573,icd9
,2010-04-27 11:40:57,176.0,4,Skin,7116,icd9
384820604.0,1985-03-10 08:40:40,901.40,5,"Pulmonary vessel(s), unspecified",9186,icd9
214375233.0,1987-08-16 18:43:37,386.30,5,"Labyrinthitis, unspecified",3643,icd9
386878375.0,1981-12-13 16:56:32,284,2,Aplastic anemia and other bone marrow failure syndromes,3643,icd9
255967883.0,1972-12-13 05:43:49,909.4,4,Late effect of certain other external causes,5253,icd9
208745768.0,1975-11-26 02:38:46,907.0,4,Late effect of intracranial injury without mention of skull fracture,3647,icd9
377456456.0,2016-05-18 21:10:57,839.50,5,"Vertebra, unspecified site",1500,icd9
224340214.0,1983-12-04 11:42:56,238.3,4,Breast,7882,icd9
210532293.0,1977-05-01 15:03:22,191,3,Malignant neoplasm of brain,4934,icd9
226685542.0,2004-07-20 12:13:47,002.1,4,Paratyphoid fever A,8625,icd9
,1986-07-14 00:39:59,278.00,5,"Obesity, unspecified",9657,icd9
258356541.0,2003-07-01 15:01:11,327.24,5,Idiopathic sleep related nonobstructive alveolar hypoventilation,4303,icd9
243630945.0,1986-08-14 09:42:39,871.4,4,Unspecified laceration of eye,9566,icd9
381886865.0,2004-12-29 08:38:11,V13.03,5,Nephrotic syndrome,3611,icd9
,1984-05-19 15:49:22,654.2,4,Previous cesarean delivery,1323,icd9
356515570.0,2011-01-12 13:16:28,173.3,4,Skin of other and unspecified parts of face,9186,icd9
290281993.0,1981-07-07 20:27:20,300.01,5,Panic disorder without agoraphobia,1282,icd9
218266159.0,1971-06-12 21:19:21,420-429,2,OTHER FORMS OF HEART DISEASE ,7573,icd9
276817718.0,1975-10-30 16:15:43,V62.8,4,"Other psychological or physical stress, not elsewhere classified",2533,icd9
,2009-03-27 20:08:23,V05.1,4,Other arthropod-borne viral diseases,8625,icd9
375982687.0,1986-04-29 03:58:55,733.97,5,Stress fracture of shaft of femur,1286,icd9
236334927.0,2006-10-10 17:35:37,828.0,4,Closed,3146,icd9
356141821.0,1996-11-28 21:28:44,767.9,4,"Birth trauma, unspecified",1211,icd9
365295147.0,2006-07-28 07:18:05,568.0,4,Peritoneal adhesions (postoperative) (postinfection),1282,icd9
213269444.0,2011-08-29 15:33:24,006,3,Amebiasis,1404,icd9
,1976-01-21 07:03:04,524.50,5,"Dentofacial functional abnormality, unspecified",8724,icd9
365200178.0,1984-10-04 11:25:52,392.0,4,With heart involvement,1323,icd9
,1992-08-23 19:20:28,V50.41,5,Breast,8724,icd9
355847034.0,2011-11-29 03:07:11,824.5,4,"Bimalleolar, open",6755,icd9
208817453.0,2019-04-01 19:39:09,V52.9,4,Unspecified prosthetic device,4303,icd9
243690001.0,1978-07-21 22:50:14,255.5,4,Other adrenal hypofunction,9186,icd9
,1989-09-29 21:59:59,820.0,4,"Transcervical fracture, closed",9186,icd9
222083759.0,2008-08-14 01:47:42,369.18,5,Better eye: moderate impairment; lesser eye: profound impairment,3543,icd9
335523768.0,1985-06-15 20:24:48,778.3,4,Other hypothermia of newborn,5253,icd9
222513932.0,1996-07-30 17:22:36,077.98,5,Due to Chlamydiae,8004,icd9
380218401.0,1996-02-11 05:28:18,529.0,4,Glossitis,6755,icd9
270849870.0,2010-04-05 04:43:08,V13.2,4,Other genital system and obstetric disorders,2912,icd9
328840886.0,1978-04-11 05:30:40,V49.84,5,Bed confinement status,6321,icd9
227715474.0,2007-03-02 11:22:10,301.12,5,Chronic depressive personality disorder,5893,icd9
,1997-03-28 05:45:57,273.0,4,Polyclonal hypergammaglobulinemia,8724,icd9
