תעודת זהות,תאריך ביקור,קוד הבחנה,עומק קוד הבחנה,תיאור הבחנה,קוד מרפאה,סוג קוד
380609331.0,1979-02-01 12:04:09,E968.2,4,Striking by blunt or thrown object,4303,icd9
275474464.0,2005-02-11 16:34:03,057.9,4,"Viral exanthem, unspecified",9623,icd9
,1975-08-21 20:57:41,788.21,5,Incomplete bladder emptying,7116,icd9
376950837.0,1987-01-20 04:24:48,571.9,4,Unspecified chronic liver disease without mention of alcohol,3600,icd9
329546674.0,1982-09-14 04:10:03,V88,2,ACQUIRED ABSENCE OF OTHER ORGANS AND TISSUE ,3600,icd9
376481158.0,1987-03-14 21:33:19,445.8,4,Of other sites,3146,icd9
333206044.0,1990-05-14 17:53:59,788.2,4,Retention of urine,9608,icd9
345429624.0,2017-07-01 21:40:00,355.7,4,Other mononeuritis of lower limb,2047,icd9
,1988-08-26 18:04:26,V61.02,5,Family disruption due to return of family member from military deployment,1977,icd9
377461195.0,1980-04-29 19:12:11,E958.0,4,Jumping or lying before moving object,7882,icd9
369919728.0,2013-11-11 11:05:27,383.00,5,Acute mastoiditis without complications,4303,icd9
261319993.0,1987-05-25 08:29:14,236.4,4,Testis,2344,icd9
,2010-05-16 02:01:08,961.4,4,Antimalarials and drugs acting on other blood protozoa,7087,icd9
353157608.0,2015-04-07 21:30:52,225.3,4,Spinal cord,1323,icd9
,2001-04-03 14:41:58,536.49,5,Other gastrostomy complications,8625,icd9
,1973-12-22 14:48:52,789.59,5,Other ascites,9566,icd9
267558289.0,2010-07-10 10:09:22,472,3,Chronic pharyngitis and nasopharyngitis,5714,icd9
364198383.0,2019-05-29 04:30:51,712.9,4,Unspecified crystal arthropathy,8004,icd9
,1994-04-27 07:31:48,537.2,4,Chronic duodenal ileus,7107,icd9
227298940.0,1975-01-12 17:39:36,870.3,4,"Penetrating wound of orbit, without mention of foreign body",1282,icd9
379175157.0,2015-08-30 23:42:40,442.81,5,Artery of neck,2912,icd9
239315480.0,2006-07-26 01:26:11,370.31,5,Phlyctenular keratoconjunctivitis,8724,icd9
209723174.0,1976-06-27 20:06:37,775.9,4,Unspecified endocrine and metabolic disturbances specific to the fetus and newborn,2962,icd9
257098128.0,1993-08-06 02:23:49,099.51,5,Pharynx,5714,icd9
370459496.0,1986-03-11 01:15:34,783.1,4,Abnormal weight gain,9420,icd9
277374935.0,1975-07-21 18:25:37,346.7,4,Chronic migraine without aura,4224,icd9
369241164.0,1981-03-18 02:57:19,372.62,5,Localized adhesions and strands of conjunctiva,3146,icd9
336005020.0,1978-03-19 00:42:27,395.0,4,Rheumatic aortic stenosis,1323,icd9
282165053.0,1993-04-20 16:29:12,V70-V82,2,PERSONS WITHOUT REPORTED DIAGNOSIS ENCOUNTERED DURING EXAMINATION AND INVESTIGATION OF INDIVIDUALS AND POPULATIONS ,3647,icd9
313918252.0,2010-02-19 05:57:43,695.0,4,Toxic erythema,9420,icd9
363909940.0,2017-08-20 14:30:10,619.1,4,"Digestive-genital tract fistula, female",2962,icd9
274675685.0,2020-03-07 01:45:51,519,3,Other diseases of respiratory system,2344,icd9
276142746.0,1976-11-25 20:58:28,997.69,5,Other,9623,icd9
212303922.0,1978-07-31 19:32:54,348,3,Other conditions of brain,6238,icd9
386478627.0,1979-09-01 09:59:46,081.9,4,"Typhus, unspecified",9623,icd9
294800391.0,2014-11-07 21:08:51,017.7,4,Spleen,3962,icd9
285691234.0,2006-01-10 01:12:25,551.00,5,Unilateral or unspecified (not specified as recurrent),5893,icd9
,2018-12-28 11:00:57,V76.4,4,Other sites,2962,icd9
321316999.0,2013-08-03 23:14:44,989.5,4,Venom,3647,icd9
358744907.0,2018-06-14 10:39:28,411.0,4,Postmyocardial infarction syndrome,7882,icd9
354477390.0,1973-01-26 16:07:29,211.4,4,Rectum and anal canal,8004,icd9
234041369.0,1995-03-06 14:16:40,451.83,5,Of deep veins of upper extremities,9608,icd9
,1986-05-21 00:44:10,377.16,5,Hereditary optic atrophy,7485,icd9
205641189.0,1994-11-28 23:09:57,313.1,4,Misery and unhappiness disorder,7087,icd9
260734155.0,2009-11-19 00:07:10,098.52,5,Gonococcal bursitis,1500,icd9
225477726.0,1996-03-21 23:13:04,352.2,4,Other disorders of glossopharyngeal [9th] nerve,1323,icd9
316632222.0,2020-06-21 09:21:01,770.11,5,Meconium aspiration without respiratory symptoms,2533,icd9
301520800.0,2015-11-15 06:36:21,122.9,4,"Echinococcosis, other and unspecified",2515,icd9
,1984-05-23 05:49:48,E906.2,4,Bite of nonvenomous snakes and lizards,9623,icd9
,1998-12-23 19:28:13,724.3,4,Sciatia,3611,icd9
373253620.0,2005-08-05 15:27:26,902.27,5,Inferior mesenteric artery,7107,icd9
332265990.0,1987-02-22 09:10:04,428.30,5,Unspecified,3643,icd9
361188445.0,1980-12-13 10:19:13,801.6,4,Open with cerebral laceration and contusion,3611,icd9
,2001-09-08 13:14:28,E905.5,4,Other venomous arthropods,1323,icd9
384443781.0,2002-07-07 22:04:13,094.87,5,Syphilitic ruptured cerebral aneurysm,8004,icd9
243288864.0,1999-12-28 13:37:24,839.17,5,Seventh cervical vertebra,6238,icd9
341552557.0,1988-03-25 15:05:51,E943.8,4,Other specified agents primarily affecting the gastrointestinal system,3611,icd9
341873390.0,1987-04-25 23:40:55,782,3,Symptoms involving skin and other integumentary tissue,2972,icd9
244274145.0,1979-11-21 16:54:47,508.1,4,Chronic and other pulmonary manifestations due to radiation,7364,icd9
217006592.0,1986-06-24 06:11:41,420.91,5,Acute idiopathic pericarditis,7087,icd9
355070341.0,1973-01-21 22:14:32,599.70,5,"Hematuria, unspecified",1282,icd9
205100756.0,1993-10-26 01:47:49,366.33,5,Cataract with neovascularization,2047,icd9
245895576.0,1998-05-29 11:22:58,999.4,4,Anaphylactic shock due to serum,1282,icd9
,2014-11-27 09:38:11,577,3,Diseases of pancreas,2912,icd9
262170634.0,1981-07-05 14:41:16,808.52,5,Ischium,2515,icd9
234999838.0,2017-06-15 19:24:23,781.0,4,Abnormal involuntary movements,8625,icd9
296435089.0,1987-04-21 22:10:50,575.11,5,Chronic cholecystitis,6755,icd9
221396713.0,1973-07-17 12:16:31,908,3,Late effects of other and unspecified injuries,7573,icd9
226664259.0,1997-09-15 10:38:08,705.81,5,Dyshidrosis,2962,icd9
204814788.0,2006-12-05 06:57:38,782.5,4,Cyanosis,7116,icd9
263079027.0,2011-08-29 14:33:44,669,3,"Other complications of labor and delivery, not elsewhere classified",3543,icd9
290270030.0,2019-05-31 14:13:46,057.8,4,Other specified viral exanthemata,2533,icd9
,1980-02-05 09:42:06,365.61,5,Glaucoma associated with pupillary block,7573,icd9
270802392.0,2007-05-06 12:17:53,V49.0,4,Deficiencies of limbs,9623,icd9
266578969.0,2013-12-06 20:18:09,V07.5,4,Prophylactic use of agents affecting estrogen receptors and estrogen levels,7882,icd9
259411091.0,1998-01-30 19:58:31,370.54,5,Sclerosing keratitis,8724,icd9
,2016-10-24 11:17:24,V76.10,5,"Breast screening, unspecified",2515,icd9
355249099.0,1979-03-20 21:39:07,E875.1,4,Contaminated substance injected or used for vaccination,2972,icd9
312332738.0,2013-07-21 08:20:42,V09.1,4,Infection with microorganisms resistant to cephalosporins and other B-lactam antibiotics,2344,icd9
331738542.0,2019-02-21 16:13:21,666.2,4,Delayed and secondary postpartum hemorrhage,2962,icd9
292127875.0,2015-12-17 02:49:38,355.2,4,Other lesion of femoral nerve,1500,icd9
279450657.0,2002-04-17 20:09:45,366.52,5,"Other after-cataract, not obscuring vision",1977,icd9
252285986.0,1975-04-03 14:03:52,V73.0,4,Poliomyelitis,7087,icd9
316780742.0,1977-11-04 16:04:26,376.32,5,Orbital hemorrhage,7485,icd9
,1972-10-12 07:40:21,788.2,4,Retention of urine,3075,icd9
323168487.0,2003-09-08 03:03:18,882.2,4,With tendon involvement,8004,icd9
323505245.0,2005-01-29 19:26:30,E967.2,4,"By mother, stepmother, or girlfriend",6238,icd9
364442331.0,2015-12-11 07:37:16,388.4,4,Other abnormal auditory perception,3647,icd9
267831960.0,1982-03-06 12:36:49,V64.02,5,Vaccination not carried out because of chronic illness or condition,3611,icd9
344150430.0,2020-05-23 00:41:01,959,3,"Injury, other and unspecified",9657,icd9
276878557.0,1977-05-11 13:47:26,143.1,4,Lower gum,7116,icd9
261076284.0,1996-10-09 19:58:26,349.1,4,Nervous system complications from surgically implanted device,9623,icd9
231382921.0,2018-12-28 05:07:41,996.90,5,Unspecified extremity,1323,icd9
369339290.0,1988-04-17 21:23:02,873.53,5,Lip,7087,icd9
240461130.0,2018-02-07 01:08:34,517,3,Lung involvement in conditions classified elsewhere,7485,icd9
276890042.0,2006-05-01 02:06:06,E879.9,4,Unspecified procedure,1211,icd9
336454793.0,2007-03-09 14:11:12,213.9,4,"Bone and articular cartilage, site unspecified",3075,icd9
240010150.0,1986-07-10 11:06:07,209.2,4,Malignant carcinoid tumors of other and unspecified sites,8004,icd9
270916350.0,2013-06-12 22:12:29,774,3,Other perinatal jaundice,1286,icd9
336444169.0,1992-11-15 16:01:26,V12.49,5,Other disorders of nervous system and sense organs,7116,icd9
212746522.0,1975-09-02 23:35:39,E837,3,"Explosion, fire, or burning in watercraft",5893,icd9
290631154.0,2016-04-09 13:28:08,V10.21,5,Larynx,7107,icd9
272106271.0,1981-12-31 18:06:38,362.40,5,"Retinal layer separation, unspecified",7116,icd9
214643458.0,2001-01-06 20:03:12,726.12,5,Bicipital tenosynovitis,1977,icd9
,2013-03-23 03:44:26,302.71,5,Hypoactive sexual desire disorder,9186,icd9
235846229.0,1977-11-23 16:01:31,737.8,4,Other curvatures of spine,5196,icd9
,1986-07-08 08:41:45,682,3,Other cellulitis and abscess,3075,icd9
208429886.0,1975-05-12 11:42:10,111,3,"Dermatomycosis, other and unspecified",9623,icd9
239846696.0,2012-05-06 09:09:23,375.89,5,Other,1500,icd9
334133168.0,1995-12-16 18:55:05,E922.8,4,Other specified firearm missile,1286,icd9
,2016-07-07 13:52:11,763.0,4,Breech delivery and extraction,1286,icd9
363685276.0,1973-06-14 07:35:10,039.1,4,Pulmonary,7087,icd9
353150774.0,2017-09-07 17:05:59,371.12,5,Stromal pigmentations,7364,icd9
,2006-01-16 04:05:12,861,3,Injury to heart and lung,2962,icd9
,1991-10-26 02:53:17,728.83,5,"Rupture of muscle, nontraumatic",9186,icd9
340325271.0,2019-12-25 10:09:51,094.85,5,Syphilitic retrobulbar neuritis,7087,icd9
241339715.0,2001-05-28 05:22:51,315,3,Specific delays in development,9566,icd9
,1991-09-26 11:03:34,831.0,4,Closed dislocation,3962,icd9
216414203.0,2008-01-25 13:16:29,365.22,5,Acute angle-closure glaucoma,9623,icd9
,2000-02-20 16:34:16,E866.0,4,Lead and its compounds and fumes,7882,icd9
,1995-05-04 06:35:57,370.03,5,Central corneal ulcer,3611,icd9
221643196.0,1979-12-03 07:23:10,610.4,4,Mammary duct ectasia,9657,icd9
,1998-07-24 00:19:01,874.4,4,"Pharynx, without mention of complication",9566,icd9
379209330.0,2001-08-01 06:55:55,081.0,4,Murine [endemic] typhus,5893,icd9
343894191.0,2016-07-20 01:33:00,664.9,4,Unspecified trauma to perineum and vulva,7364,icd9
287763152.0,2019-01-22 13:42:31,334.3,4,Other cerebellar ataxia,4224,icd9
,1972-06-14 08:10:10,722.80,5,Unspecified region,9657,icd9
305425811.0,2012-04-24 14:17:39,351.1,4,Geniculate ganglionitis,6238,icd9
,2018-01-31 16:42:36,298.4,4,Psychogenic paranoid psychosis,5253,icd9
311355929.0,1973-07-01 22:12:55,793.81,5,Mammographic microcalcification,7087,icd9
212506418.0,1976-12-31 09:55:00,V71.81,5,Abuse and neglect,1286,icd9
312659418.0,1993-06-20 00:29:18,365.82,5,Glaucoma with increased episcleral venous pressure,8724,icd9
370172072.0,1989-07-02 07:52:33,053.13,5,Postherpetic polyneuropathy,5714,icd9
312900465.0,2007-09-25 12:45:08,323.2,4,"Encephalitis, myelitis, and encephalomyelitis in protozoal diseases classified elsewhere",2344,icd9
,1994-01-22 06:28:05,868,3,Injury to other intra-abdominal organs,3075,icd9
347216484.0,1998-10-07 11:04:16,307.81,5,Tension headache,5253,icd9
318539471.0,1984-10-27 23:47:12,301.59,5,Other histrionic personality disorder,7087,icd9
233422502.0,2005-04-11 23:42:53,274.0,4,Gouty arthropathy,2972,icd9
276619603.0,2004-09-09 09:34:08,523.30,5,"Aggressive periodontitis, unspecified",8625,icd9
201983173.0,1973-12-20 02:58:08,264.1,4,With conjunctival xerosis and Bitot's spot,6321,icd9
,1999-03-19 14:21:24,710.2,4,Sicca syndrome,7087,icd9
,2007-12-05 02:53:39,726.0,4,Adhesive capsulitis of shoulder,2515,icd9
303138045.0,2018-04-24 05:41:50,E942,3,Agents primarily affecting the cardiovascular system,9608,icd9
259000049.0,2009-05-17 10:06:53,894,3,Multiple and unspecified open wound of lower limb,4303,icd9
333294167.0,2020-01-20 23:11:06,V41.6,4,Problems with swallowing and mastication,3643,icd9
271121696.0,1992-05-31 05:43:43,386.53,5,"Hypoactive labyrinth, unilateral",6238,icd9
237867261.0,1976-09-16 04:18:17,954,3,"Injury to other nerve(s) of trunk, excluding shoulder and pelvic girdles",3600,icd9
352320035.0,1986-06-24 22:54:14,E850,3,"Accidental poisoning by analgesics, antipyretics, and antirheumatics",5893,icd9
337108606.0,2006-08-03 01:04:10,127,3,Other intestinal helminthiases,7087,icd9
207870035.0,2017-12-08 12:05:33,E894,3,Ignition of highly inflammable material,8724,icd9
350755121.0,1983-01-23 23:37:22,722.82,5,Thoracic region,5253,icd9
304495742.0,1994-10-30 06:15:53,278.02,5,Overweight,4224,icd9
382979925.0,1992-01-10 14:18:15,569.61,5,Infection of colostomy and enterostomy,2047,icd9
236423825.0,1995-04-27 17:18:37,338.28,5,Other chronic postoperative pain,3543,icd9
387415200.0,1977-06-06 04:59:15,806.19,5,C5-C7 level with other specified spinal cord injury,2047,icd9
,1979-12-22 03:32:15,735.1,4,Hallux varus (acquired),2962,icd9
,2011-10-15 07:07:08,090.6,4,"Late congenital syphilis, latent",2533,icd9
355359435.0,1975-05-06 18:20:34,875,3,Open wound of chest (wall),2047,icd9
294642425.0,2003-07-29 18:06:52,410.0,4,Of anterolateral wall,1211,icd9
262657891.0,2020-08-31 20:05:00,V45.09,5,Other specified cardiac device,9186,icd9
305665433.0,2018-02-23 03:22:37,425.5,4,Alcoholic cardiomyopathy,4224,icd9
,1975-04-09 19:58:18,698.4,4,Dermatitis factitia [artefacta],8004,icd9
230295865.0,2002-03-02 04:59:46,300.89,5,Other somatoform disorders,1822,icd9
375249602.0,1988-04-24 18:08:18,378.10,5,"Exotropia, unspecified",9657,icd9
,2016-12-25 09:41:39,375.14,5,Secondary lacrimal atrophy,2533,icd9
338144451.0,2004-03-08 10:43:09,195.0,4,"Head, face, and neck",8724,icd9
355330512.0,1980-09-29 09:14:05,079.51,5,"Human T-cell lymphotrophic virus, type I [HTLV-I]",4303,icd9
259924966.0,2018-09-03 15:19:43,368.69,5,Other night blindness,3075,icd9
,2002-10-09 03:35:43,932,3,Foreign body in nose,9657,icd9
,1985-10-15 23:34:41,671,3,Venous complications in pregnancy and the puerperium,3611,icd9
210131784.0,2005-10-16 03:58:45,405.99,5,Other,8004,icd9
276083375.0,1971-06-03 14:20:37,995.81,5,Adult physical abuse,5196,icd9
384421356.0,2003-09-12 18:06:37,V72.41,5,"Pregnancy examination or test, negative result",7882,icd9
,2011-10-31 17:54:55,331.9,4,"Cerebral degeneration, unspecified",9623,icd9
294221875.0,2012-04-26 00:35:36,117.3,4,Aspergillosis,2912,icd9
283569178.0,1986-02-11 13:49:46,009,3,Ill-defined intestinal infections,8004,icd9
,2009-05-23 20:46:56,813.51,5,Colles' fracture,1323,icd9
217800757.0,1983-03-05 04:09:56,307,3,"Special symptoms or syndromes, not elsewhere classified",1286,icd9
205841373.0,1975-06-25 02:13:20,900.03,5,Internal carotid artery,9623,icd9
280069206.0,2016-01-18 00:34:42,948.8,4,80-89 percent of body surface,5196,icd9
369598088.0,2016-05-30 10:29:30,525.12,5,Loss of teeth due to periodontal disease,7116,icd9
,1987-11-28 16:40:27,582.0,4,With lesion of proliferative glomerulonephritis,1500,icd9
,2014-05-25 08:31:33,381.20,5,"Chronic mucoid otitis media, simple or unspecified",4224,icd9
286480936.0,1971-10-26 09:09:45,957.9,4,Unspecified site,1282,icd9
377937532.0,2000-10-17 23:04:18,525.0,4,Exfoliation of teeth due to systemic causes,7107,icd9
,2007-01-01 01:53:25,955.2,4,Ulnar nerve,6755,icd9
236172604.0,1997-03-11 19:02:43,V67.1,4,Following radiotherapy,1211,icd9
273259869.0,1985-10-20 08:58:57,227.6,4,Aortic body and other paraganglia,1211,icd9
202484189.0,1988-01-19 08:06:22,713.1,4,Arthropathy associated with gastrointestinal conditions other than infections,3543,icd9
374021175.0,2003-04-25 23:41:18,E985,3,"Injury by firearms, air guns and explosives, undetermined whether accidentally or purposely inflicted",2515,icd9
374764530.0,1979-12-25 16:43:04,608.83,5,Vascular disorders,1286,icd9
321042547.0,1983-09-24 23:59:46,E863.9,4,Other and unspecified,4303,icd9
317324558.0,2009-04-13 23:27:35,092.0,4,"Early syphilis, latent, serological relapse after treatment",6321,icd9
298411665.0,2008-03-06 05:53:45,524.21,5,"Malocclusion, Angle's class I",4934,icd9
344103202.0,2010-04-12 04:26:58,V26.89,5,Other specified procreative management,9623,icd9
278547125.0,2016-10-18 08:57:49,378.86,5,Internuclear ophthalmoplegia,7116,icd9
245574589.0,2015-10-03 09:39:01,301.7,4,Antisocial personality disorder,7573,icd9
,1999-01-31 10:52:42,E882,3,Fall from or out of building or other structure,1282,icd9
362840497.0,1997-06-08 18:54:33,V21.8,4,Other specified constitutional states in development,2533,icd9
,1979-10-25 13:25:03,255.9,4,Unspecified disorder of adrenal glands,9657,icd9
331258075.0,2012-12-09 19:16:29,402.00,5,Without heart failure,4303,icd9
,1987-08-15 04:42:54,301.6,4,Dependent personality disorder,9657,icd9
347355361.0,2012-07-14 13:35:37,258.9,4,"Polyglandular dysfunction, unspecified",9420,icd9
334037744.0,1976-03-25 10:20:32,362,3,Other retinal disorders,5714,icd9
211924816.0,2010-12-29 08:13:02,780.7,4,Malaise and fatigue,2912,icd9
308504275.0,2007-08-09 12:34:30,385.32,5,Cholesteatoma of middle ear,2047,icd9
233998563.0,1988-02-06 07:00:15,784.99,5,Other symptoms involving head and neck,2515,icd9
307681621.0,2003-12-04 21:02:40,372.44,5,Double pterygium,3894,icd9
,2016-05-12 12:33:46,305.0,4,Alcohol abuse,1282,icd9
,1978-11-25 14:24:26,358.9,4,"Myoneural disorders, unspecified",1500,icd9
243863875.0,1999-10-06 21:33:28,948.8,4,80-89 percent of body surface,1323,icd9
283083196.0,2018-03-28 13:39:57,464,3,Acute laryngitis and tracheitis,3962,icd9
339737053.0,2001-02-23 16:36:39,633.20,5,Ovarian pregnancy without intrauterine pregnancy,5714,icd9
361419493.0,1993-08-21 01:59:45,802.5,4,"Malar and maxillary bones, open",7573,icd9
287082492.0,2018-04-03 21:18:51,415.11,5,Iatrogenic pulmonary embolism and infarction,5196,icd9
324078258.0,2000-03-28 22:40:21,379.54,5,Nystagmus associated with disorders of the vestibular system,3075,icd9
335348899.0,1973-12-06 07:24:18,478.24,5,Retropharyngeal abscess,3611,icd9
306906289.0,1979-11-09 17:46:02,625.8,4,Other specified symptoms associated with female genital organs,6321,icd9
256225162.0,1980-04-15 12:24:28,879.0,4,"Breast, without mention of complication",1977,icd9
275244470.0,1989-08-17 11:24:02,376.81,5,Orbital cysts,7573,icd9
252678047.0,2002-09-20 18:53:05,307.80,5,"Psychogenic pain, site unspecified",1500,icd9
388500181.0,2016-10-12 08:49:52,996.83,5,Heart,1211,icd9
303040864.0,1997-04-21 09:00:10,276.8,4,Hypopotassemia,7573,icd9
,2007-09-26 23:42:16,971.3,4,Sympatholytics [antiadrenergics],2047,icd9
217866423.0,2012-04-05 12:05:56,461.3,4,Sphenoidal,2962,icd9
344946473.0,1983-01-07 22:25:09,270.3,4,Disturbances of branched-chain amino-acid metabolism,6238,icd9
,2003-06-23 15:48:51,947.3,4,Gastrointestinal tract,3543,icd9
243606612.0,2008-05-21 15:22:15,373.34,5,Discoid lupus erythematosus of eyelid,4303,icd9
,1993-07-17 00:51:57,122.0,4,Echinococcus granulosus infection of liver,4934,icd9
325526500.0,1999-04-23 22:52:22,523.00,5,"Acute gingivitis, plaque induced",3894,icd9
236147858.0,1990-07-04 23:46:03,623.8,4,Other specified noninflammatory disorders of vagina,1286,icd9
225501997.0,1978-04-16 12:38:10,320.81,5,Anaerobic meningitis,3600,icd9
389245624.0,2004-02-07 09:00:55,812.59,5,Other,8625,icd9
382169473.0,1973-07-03 04:34:30,762.2,4,Other and unspecified morphological and functional abnormalities of placenta,3962,icd9
,2011-11-27 20:24:28,145.1,4,Vestibule of mouth,9186,icd9
298411665.0,1987-10-12 12:49:18,974.6,4,"Other mineral salts, not elsewhere classified",2912,icd9
,2013-12-22 03:44:01,594,3,Calculus of lower urinary tract,7087,icd9
378060979.0,2004-12-08 07:57:42,361.31,5,Round hole of retina without detachment,3894,icd9
377167359.0,1992-03-06 05:04:54,790.01,5,Precipitous drop in hematocrit,5714,icd9
280729432.0,1986-05-28 21:42:05,015.6,4,Mastoid,2533,icd9
361281982.0,2011-04-28 05:42:17,362.06,5,Severe nonproliferative diabetic retinopathy,4303,icd9
370782924.0,2000-02-07 12:52:02,787.2,4,Dysphagia,2533,icd9
238196006.0,2004-02-06 00:56:35,380.30,5,"Disorder of pinna, unspecified",9657,icd9
354560622.0,2013-01-25 21:58:34,362.40,5,"Retinal layer separation, unspecified",2344,icd9
252418405.0,1994-06-30 11:02:13,806.60,5,With unspecified spinal cord injury,1323,icd9
249483782.0,2015-06-08 19:08:38,V58.73,5,"Aftercare following surgery of the circulatory system, NEC",3075,icd9
234994147.0,1974-06-20 20:18:00,378.85,5,Anomalies of divergence,2344,icd9
299750629.0,2005-01-17 07:14:40,836.5,4,"Other dislocation of knee, closed",2912,icd9
249497507.0,1995-05-20 11:24:29,173.8,4,Other specified sites of skin,1282,icd9
,1998-03-18 19:48:46,491.20,5,Without exacerbation,6755,icd9
,1994-09-19 20:14:09,V10.47,5,Testis,9186,icd9
338824638.0,1971-11-18 02:23:39,098.32,5,"Gonococcal prostatitis, chronic",7573,icd9
243752196.0,2008-05-31 08:26:03,996.99,5,Other specified body part,7485,icd9
311154783.0,1991-12-04 19:07:29,692.89,5,Other,7882,icd9
,2011-11-16 21:31:42,E876.1,4,Wrong fluid in infusion,3146,icd9
202573267.0,1982-11-09 02:59:34,619.9,4,Unspecified fistula involving female genital tract,3962,icd9
297862569.0,1984-02-12 16:49:28,806.00,5,C1-C4 level with unspecified spinal cord injury,3611,icd9
356034775.0,2004-07-28 21:14:38,V83-V84,2,GENETICS ,9566,icd9
240754914.0,2013-05-29 09:09:54,870,3,Open wound of ocular adnexa,3543,icd9
265023210.0,2000-08-01 09:15:38,102.6,4,Bone and joint lesions,1977,icd9
,2018-01-06 01:28:00,196.6,4,Intrapelvic lymph nodes,2962,icd9
,2003-10-10 03:52:54,V70.4,4,Examination for medicolegal reasons,2515,icd9
354426222.0,2004-01-31 03:28:41,342,3,Hemiplegia and hemiparesis,7116,icd9
,2013-10-15 10:22:00,512.0,4,Spontaneous tension pneumothorax,2912,icd9
267782184.0,2014-05-09 23:33:15,335.10,5,"Spinal muscular atrophy, unspecified",7364,icd9
336057425.0,1985-11-07 05:25:33,698,3,Pruritus and related conditions,9420,icd9
291234636.0,1971-07-16 20:33:11,E863.6,4,Fungicides,7882,icd9
311630653.0,2019-05-09 02:47:22,E835,3,Other and unspecified fall in water transport,1500,icd9
,1972-03-12 19:13:24,784.5,4,Other speech disturbance,1404,icd9
302499796.0,2004-08-07 00:13:53,619.9,4,Unspecified fistula involving female genital tract,7087,icd9
366639072.0,2017-03-14 23:17:58,375.12,5,Other lacrimal cysts and cystic degeneration,1822,icd9
288329504.0,1996-03-05 23:12:29,232.2,4,Ear and external auditory canal,2047,icd9
252922441.0,2009-10-04 00:20:46,552.29,5,Other,9186,icd9
259546068.0,1989-09-29 09:45:50,E939.4,4,Benzodiazepine-based tranquilizers,9420,icd9
332402577.0,1984-04-26 20:02:27,364.8,4,Other disorders of iris and ciliary body,5893,icd9
207667542.0,2014-12-02 08:09:20,114.0,4,Primary coccidioidomycosis (pulmonary),3647,icd9
326372749.0,1971-03-05 00:11:40,335.0,4,Werdnig-Hoffmann disease,5253,icd9
358304283.0,1991-11-10 00:10:05,861.01,5,Contusion,1822,icd9
382818918.0,2002-11-19 10:01:27,374.23,5,Cicatricial lagophthalmos,8004,icd9
,1979-01-06 07:21:05,371.31,5,Folds and rupture of Bowman's membrane,7116,icd9
309750922.0,2004-02-13 08:27:52,184.0,4,Vagina,7882,icd9
288611384.0,2007-04-29 22:05:21,395,3,Diseases of aortic valve,7107,icd9
270435019.0,2001-06-30 20:24:35,928.0,4,Hip and thigh,3600,icd9
362336574.0,1984-06-10 01:00:33,V45.87,5,Transplanted organ removal status,8004,icd9
246626059.0,2010-09-23 09:09:32,742,2,Other congenital anomalies of nervous system,8724,icd9
,1976-12-29 03:44:51,551.3,4,Diaphragmatic hernia with gangrene,1211,icd9
285399083.0,1995-10-09 21:15:45,529.0,4,Glossitis,5893,icd9
380784687.0,2002-06-01 02:47:08,E904.1,4,Lack of food,9623,icd9
212894401.0,2000-08-12 02:36:26,099.8,4,Other specified venereal diseases,1500,icd9
216587475.0,2016-04-19 20:29:51,696.0,4,Psoriatic arthropathy,5714,icd9
,2013-05-27 15:56:31,535.3,4,Alcoholic gastritis,4934,icd9
,1999-05-24 15:41:23,007.1,4,Giardiasis,1282,icd9
241307861.0,1980-10-28 00:05:55,737.10,5,Kyphosis (acquired) (postural),1211,icd9
324684043.0,2017-01-03 07:01:59,464.01,5,With obstruction,7573,icd9
349498926.0,1974-04-11 03:31:08,842.09,5,Other,1404,icd9
358431252.0,1995-09-04 11:15:07,300.0,4,Anxiety states,7116,icd9
216642328.0,1997-08-06 17:51:55,998.89,5,Other specified complications,7364,icd9
333775787.0,1998-04-10 21:42:24,E858.6,4,Agents primarily acting on the smooth and skeletal muscles and respiratory system,1404,icd9
241390681.0,1982-05-22 13:00:36,E913.0,4,In bed or cradle,4303,icd9
271036909.0,1990-06-03 04:20:45,675.8,4,Other specified infections of the breast and nipple,9566,icd9
208439399.0,2002-09-07 17:17:45,730.0,4,Acute osteomyelitis,2972,icd9
223802522.0,2005-09-26 02:56:57,551.20,5,"Ventral, unspecified, with gangrene",5253,icd9
,2006-03-28 16:46:39,531.5,4,Chronic or unspecified with perforation,2515,icd9
354517986.0,1973-01-16 04:01:09,378.7,4,Other specified strabismus,1977,icd9
284873767.0,1977-07-16 20:32:42,207.2,4,Megakaryocytic leukemia,4303,icd9
,1980-12-09 23:58:48,277.09,5,With other manifestations,7485,icd9
343563331.0,2018-12-06 21:42:29,713.4,4,Arthropathy associated with respiratory disorders,2344,icd9
344876118.0,1974-04-04 04:13:19,660.7,4,"Failed forceps or vacuum extractor, unspecified",3611,icd9
267510798.0,2004-04-03 22:20:48,081.0,4,Murine [endemic] typhus,1323,icd9
297307975.0,2005-06-22 19:59:08,537.5,4,Gastroptosis,5253,icd9
,2015-06-30 15:06:27,564.02,5,Outlet dysfunction constipation,9420,icd9
,1974-03-11 21:04:56,444.21,5,Upper extremity,3962,icd9
200812060.0,1985-03-25 10:04:26,902.10,5,"Inferior vena cava, unspecified",4224,icd9
250602636.0,1977-09-09 12:47:50,844,3,Sprains and strains of knee and leg,1323,icd9
,1990-10-28 11:14:32,327.39,5,Other circadian rhythm sleep disorder,7107,icd9
