סוג קוד,תיאור הבחנה,קוד הבחנה,תאריך ביקור,תעודת זהות
323125863,1997-05-28 00:14:44,N473,Deficient foreskin,icd10
372720557,1991-03-18 11:10:42,B5740,"Chagas' disease with nervous system involvement, unspecified",icd10
203050893,1985-06-07 02:05:53,M05771,Rheumatoid arthritis with rheumatoid factor of right ankle and foot without organ or systems involvement,icd10
329163263,1971-08-11 06:32:45,S72026M,"Nondisplaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",icd10
335122632,2020-03-07 01:16:08,S42345P,"Nondisplaced spiral fracture of shaft of humerus, left arm, subsequent encounter for fracture with malunion",icd10
367060290,1972-05-17 04:30:22,S4422XA,"Injury of radial nerve at upper arm level, left arm, initial encounter",icd10
362994918,2018-06-24 10:07:36,S2097XA,"Other superficial bite of unspecified parts of thorax, initial encounter",icd10
224155169,2020-01-29 16:58:00,B838,Other specified helminthiases,icd10
246153105,2010-10-06 23:31:32,S92215G,"Nondisplaced fracture of cuboid bone of left foot, subsequent encounter for fracture with delayed healing",icd10
241719011,1979-04-16 15:49:58,T490X2A,"Poisoning by local antifungal, anti-infective and anti-inflammatory drugs, intentional self-harm, initial encounter",icd10
262430012,2008-07-15 22:56:53,S12691G,"Other nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with delayed healing",icd10
260784880,2004-12-23 15:12:07,K1324,Leukokeratosis nicotina palati,icd10
376542497,1971-04-16 23:48:28,S62313A,"Displaced fracture of base of third metacarpal bone, left hand, initial encounter for closed fracture",icd10
286807885,1983-09-29 12:14:18,T375X6D,"Underdosing of antiviral drugs, subsequent encounter",icd10
372969200,2000-11-26 18:38:36,S06810S,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, sequela",icd10
258658475,1999-12-17 15:13:01,N806,Endometriosis in cutaneous scar,icd10
346616875,2000-10-08 02:39:45,S42444D,"Nondisplaced fracture (avulsion) of medial epicondyle of right humerus, subsequent encounter for fracture with routine healing",icd10
258882660,1993-03-16 23:37:03,Q319,"Congenital malformation of larynx, unspecified",icd10
385182677,2012-08-21 19:13:20,C44520,Squamous cell carcinoma of anal skin,icd10
241819340,1979-04-08 02:45:53,S52699P,"Other fracture of lower end of unspecified ulna, subsequent encounter for closed fracture with malunion",icd10
221144981,2004-04-05 02:06:15,H40042,"Steroid responder, left eye",icd10
258689577,1997-09-22 09:01:12,Y36321A,"War operations involving incendiary bullet, civilian, initial encounter",icd10
363043345,1974-01-29 04:40:26,M6008,"Infective myositis, other site",icd10
226618311,1978-10-11 00:24:10,S20301D,"Unspecified superficial injuries of right front wall of thorax, subsequent encounter",icd10
263964462,1975-04-01 07:52:05,G9529,Other cord compression,icd10
325314294,1981-09-29 06:39:05,S7225XR,"Nondisplaced subtrochanteric fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
291362124,2016-03-11 19:40:23,K061,Gingival enlargement,icd10
386044483,2016-06-25 11:13:26,T80A9XD,"Other non-ABO incompatibility reaction due to transfusion of blood or blood products, subsequent encounter",icd10
241569865,1999-05-04 02:50:52,S60559A,"Superficial foreign body of unspecified hand, initial encounter",icd10
241694344,1975-07-22 09:33:34,S72355D,"Nondisplaced comminuted fracture of shaft of left femur, subsequent encounter for closed fracture with routine healing",icd10
337583629,1978-02-22 13:42:44,S71019D,"Laceration without foreign body, unspecified hip, subsequent encounter",icd10
260581983,1988-07-15 21:17:30,V9541XA,"Spacecraft crash injuring occupant, initial encounter",icd10
236241351,2018-12-20 08:58:43,T532X4D,"Toxic effect of trichloroethylene, undetermined, subsequent encounter",icd10
303093023,2006-04-23 16:16:37,T22442D,"Corrosion of unspecified degree of left axilla, subsequent encounter",icd10
293180027,1975-05-29 14:15:42,S46009S,"Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of unspecified shoulder, sequela",icd10
230329101,1997-09-16 18:01:13,S89022S,"Salter-Harris Type II physeal fracture of upper end of left tibia, sequela",icd10
367560539,1992-07-23 02:46:54,S52243A,"Displaced spiral fracture of shaft of ulna, unspecified arm, initial encounter for closed fracture",icd10
259524739,1980-03-11 00:55:37,T43633A,"Poisoning by methylphenidate, assault, initial encounter",icd10
207542139,2004-05-31 10:47:48,S42363S,"Displaced segmental fracture of shaft of humerus, unspecified arm, sequela",icd10
259646911,2016-08-28 13:28:57,S99112A,"Salter-Harris Type I physeal fracture of left metatarsal, initial encounter for closed fracture",icd10
375813172,1977-03-07 06:36:23,T82512S,"Breakdown (mechanical) of artificial heart, sequela",icd10
384996092,1998-05-07 22:55:17,S80842S,"External constriction, left lower leg, sequela",icd10
204578702,1979-08-20 13:25:26,S85809S,"Unspecified injury of other blood vessels at lower leg level, unspecified leg, sequela",icd10
361645834,1985-12-26 10:39:24,S72423B,"Displaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type I or II",icd10
359486517,2008-03-30 08:28:56,S42022G,"Displaced fracture of shaft of left clavicle, subsequent encounter for fracture with delayed healing",icd10
342046754,2000-06-20 14:26:26,S66501S,"Unspecified injury of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level, sequela",icd10
370846288,2018-08-11 09:41:03,V0599XA,"Pedestrian with other conveyance injured in collision with railway train or railway vehicle, unspecified whether traffic or nontraffic accident, initial encounter",icd10
321173206,1973-10-25 22:11:30,S52181F,"Other fracture of upper end of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
342579061,2002-03-24 02:20:39,M84334P,"Stress fracture, left radius, subsequent encounter for fracture with malunion",icd10
354074418,2007-06-12 17:28:49,V666XXD,"Passenger in heavy transport vehicle injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter",icd10
387608393,2018-03-03 22:01:04,Z1504,Genetic susceptibility to malignant neoplasm of endometrium,icd10
293148031,1974-09-06 19:35:53,S728X1D,"Other fracture of right femur, subsequent encounter for closed fracture with routine healing",icd10
287121022,2018-07-02 17:34:39,S52511M,"Displaced fracture of right radial styloid process, subsequent encounter for open fracture type I or II with nonunion",icd10
259225289,2002-10-06 22:42:37,T535X3D,"Toxic effect of chlorofluorocarbons, assault, subsequent encounter",icd10
211661989,1984-01-10 19:17:25,S31642S,"Puncture wound with foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, sequela",icd10
303270597,2000-05-05 13:30:08,T561X1D,"Toxic effect of mercury and its compounds, accidental (unintentional), subsequent encounter",icd10
329728725,1979-01-19 05:10:47,F649,"Gender identity disorder, unspecified",icd10
362598192,1994-05-31 07:03:13,T24429S,"Corrosion of unspecified degree of unspecified knee, sequela",icd10
366863377,1976-09-17 06:29:38,Q7210,Congenital absence of unspecified thigh and lower leg with foot present,icd10
201347321,2007-12-14 15:04:58,T48993S,"Poisoning by other agents primarily acting on the respiratory system, assault, sequela",icd10
309450909,2001-01-17 19:43:11,Z7151,Drug abuse counseling and surveillance of drug abuser,icd10
222121740,2019-07-17 08:16:13,T498X5D,"Adverse effect of other topical agents, subsequent encounter",icd10
293739083,1979-10-23 14:18:43,O3111X0,"Continuing pregnancy after spontaneous abortion of one fetus or more, first trimester, not applicable or unspecified",icd10
226157435,1998-10-14 22:34:42,S63257D,"Unspecified dislocation of left little finger, subsequent encounter",icd10
293229985,1997-08-21 09:57:04,S36112D,"Contusion of liver, subsequent encounter",icd10
281888761,1980-08-14 07:50:38,V4363XS,"Car passenger injured in collision with pick-up truck in traffic accident, sequela",icd10
298734002,1994-12-25 08:37:12,S95009A,"Unspecified injury of dorsal artery of unspecified foot, initial encounter",icd10
316522719,2004-03-03 04:17:11,R465,Suspiciousness and marked evasiveness,icd10
315417395,2011-08-07 19:34:47,S72051H,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with delayed healing",icd10
313012397,2015-05-24 13:00:00,T365X5A,"Adverse effect of aminoglycosides, initial encounter",icd10
326088262,1997-01-18 01:48:50,A5204,Syphilitic cerebral arteritis,icd10
257795651,1977-05-24 02:28:39,M84659P,"Pathological fracture in other disease, hip, unspecified, subsequent encounter for fracture with malunion",icd10
212076566,2010-06-03 13:21:33,S63699S,"Other sprain of unspecified finger, sequela",icd10
325897730,1978-07-13 19:17:54,I69398,Other sequelae of cerebral infarction,icd10
223662996,1999-03-06 20:45:25,W201XXS,"Struck by object due to collapse of building, sequela",icd10
237448968,1975-12-27 12:06:56,M10041,"Idiopathic gout, right hand",icd10
293278022,1976-07-20 06:09:03,I97821,Postprocedural cerebrovascular infarction following other surgery,icd10
258099709,2008-03-21 20:38:51,Q686,Discoid meniscus,icd10
256618178,2006-04-14 18:51:26,T17400D,"Unspecified foreign body in trachea causing asphyxiation, subsequent encounter",icd10
302001292,1984-04-23 21:02:47,T381X5A,"Adverse effect of thyroid hormones and substitutes, initial encounter",icd10
328499943,1991-05-13 16:17:57,S42143S,"Displaced fracture of glenoid cavity of scapula, unspecified shoulder, sequela",icd10
350685266,2004-04-01 11:55:33,M61329,"Calcification and ossification of muscles associated with burns, unspecified upper arm",icd10
349127257,1998-12-09 08:16:01,O8882,Other embolism in childbirth,icd10
337088256,1977-03-10 18:36:52,S52302P,"Unspecified fracture of shaft of left radius, subsequent encounter for closed fracture with malunion",icd10
203379629,2019-11-30 03:25:11,T24109S,"Burn of first degree of unspecified site of unspecified lower limb, except ankle and foot, sequela",icd10
245051613,2015-04-02 21:07:20,L97109,Non-pressure chronic ulcer of unspecified thigh with unspecified severity,icd10
230610118,2015-08-30 22:47:24,V9304XS,"Burn due to localized fire on board sailboat, sequela",icd10
312789494,1973-07-07 13:27:39,S64491S,"Injury of digital nerve of left index finger, sequela",icd10
379955964,1989-06-17 14:56:15,O99314,Alcohol use complicating childbirth,icd10
277226591,2019-04-16 03:22:25,T8331XS,"Breakdown (mechanical) of intrauterine contraceptive device, sequela",icd10
209485539,2014-07-19 22:45:02,S55119S,"Laceration of radial artery at forearm level, unspecified arm, sequela",icd10
270639083,1999-12-09 13:11:03,S89119A,"Salter-Harris Type I physeal fracture of lower end of unspecified tibia, initial encounter for closed fracture",icd10
225275816,1977-07-03 06:13:17,Y92488,Other paved roadways as the place of occurrence of the external cause,icd10
219733561,2011-12-19 14:30:51,I69810,Attention and concentration deficit following other cerebrovascular disease,icd10
312211035,2020-07-11 12:18:09,O4190X1,"Disorder of amniotic fluid and membranes, unspecified, unspecified trimester, fetus 1",icd10
217233577,2000-12-24 23:49:08,O09512,"Supervision of elderly primigravida, second trimester",icd10
328643229,1992-08-14 00:38:34,T23261A,"Burn of second degree of back of right hand, initial encounter",icd10
327607460,2014-12-17 14:33:12,C8310,"Mantle cell lymphoma, unspecified site",icd10
315243175,2006-08-01 13:36:27,S56421D,"Laceration of extensor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter",icd10
354777560,1997-05-20 14:38:31,V779XXA,"Unspecified occupant of bus injured in collision with fixed or stationary object in traffic accident, initial encounter",icd10
289795104,1981-04-03 08:13:26,S0097XD,"Other superficial bite of unspecified part of head, subsequent encounter",icd10
321521942,2017-06-18 10:36:13,S92342G,"Displaced fracture of fourth metatarsal bone, left foot, subsequent encounter for fracture with delayed healing",icd10
346217049,2019-09-11 13:44:36,S62023P,"Displaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, subsequent encounter for fracture with malunion",icd10
256363223,2018-10-17 14:02:32,H4389,Other disorders of vitreous body,icd10
219714053,2000-05-26 06:07:50,W5612XA,"Struck by sea lion, initial encounter",icd10
310042880,1981-06-25 00:29:49,S46009D,"Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of unspecified shoulder, subsequent encounter",icd10
386795350,2009-04-17 07:19:05,Y92511,Restaurant or cafe as the place of occurrence of the external cause,icd10
330028101,1996-09-21 02:01:02,S52309J,"Unspecified fracture of shaft of unspecified radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
348684866,1985-02-13 11:32:25,S75009D,"Unspecified injury of femoral artery, unspecified leg, subsequent encounter",icd10
236078918,1997-11-26 18:46:48,S36242S,"Minor laceration of tail of pancreas, sequela",icd10
284960464,1992-05-20 15:21:43,S72355Q,"Nondisplaced comminuted fracture of shaft of left femur, subsequent encounter for open fracture type I or II with malunion",icd10
245643336,2009-11-25 11:01:42,V3909XD,"Driver of three-wheeled motor vehicle injured in collision with other motor vehicles in nontraffic accident, subsequent encounter",icd10
275120028,1989-07-10 09:43:09,S67190S,"Crushing injury of right index finger, sequela",icd10
254571274,1982-09-05 00:35:03,T656X3S,"Toxic effect of paints and dyes, not elsewhere classified, assault, sequela",icd10
306030516,1998-04-28 10:38:06,S62662K,"Nondisplaced fracture of distal phalanx of right middle finger, subsequent encounter for fracture with nonunion",icd10
294498388,1994-05-16 19:35:36,M66321,"Spontaneous rupture of flexor tendons, right upper arm",icd10
320643528,1994-06-14 12:41:03,S72426E,"Nondisplaced fracture of lateral condyle of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",icd10
381217393,1976-10-11 14:26:50,I70538,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of other part of lower leg,icd10
227585820,1989-12-31 03:41:42,S52092J,"Other fracture of upper end of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
286752134,1999-03-16 12:56:44,O43123,"Velamentous insertion of umbilical cord, third trimester",icd10
301577845,2016-02-21 22:24:44,C50919,Malignant neoplasm of unspecified site of unspecified female breast,icd10
380090400,1982-10-15 02:42:41,H18031,"Corneal deposits in metabolic disorders, right eye",icd10
353376778,2020-08-16 09:49:04,S71122A,"Laceration with foreign body, left thigh, initial encounter",icd10
279438035,2016-03-01 06:18:06,F16129,"Hallucinogen abuse with intoxication, unspecified",icd10
255645903,1990-07-04 10:44:14,V9080XD,"Drowning and submersion due to other accident to merchant ship, subsequent encounter",icd10
361446033,1971-11-30 22:00:24,M67411,"Ganglion, right shoulder",icd10
276612626,1977-10-12 05:37:28,M41129,"Adolescent idiopathic scoliosis, site unspecified",icd10
300195523,1994-07-31 23:14:10,S76892S,"Other injury of other specified muscles, fascia and tendons at thigh level, left thigh, sequela",icd10
315283554,1995-06-18 12:48:54,S92346K,"Nondisplaced fracture of fourth metatarsal bone, unspecified foot, subsequent encounter for fracture with nonunion",icd10
325983967,1992-06-14 04:19:19,S78112A,"Complete traumatic amputation at level between left hip and knee, initial encounter",icd10
200127250,2009-09-18 22:15:31,T5691XA,"Toxic effect of unspecified metal, accidental (unintentional), initial encounter",icd10
211955946,1971-01-30 21:41:24,H40062,"Primary angle closure without glaucoma damage, left eye",icd10
269158978,2004-05-11 14:44:05,S60477D,"Other superficial bite of left little finger, subsequent encounter",icd10
204333225,2019-04-08 06:24:10,M2659,Other dentofacial functional abnormalities,icd10
206198807,1989-04-26 19:05:24,M160,Bilateral primary osteoarthritis of hip,icd10
274807060,1979-02-01 11:29:59,S6291XD,"Unspecified fracture of right wrist and hand, subsequent encounter for fracture with routine healing",icd10
324232276,2009-01-03 12:02:56,E289,"Ovarian dysfunction, unspecified",icd10
225025001,2004-05-15 18:24:16,S55109D,"Unspecified injury of radial artery at forearm level, unspecified arm, subsequent encounter",icd10
360178244,2014-06-30 22:16:16,S32452A,"Displaced transverse fracture of left acetabulum, initial encounter for closed fracture",icd10
378902731,1971-02-13 07:27:40,T43216D,"Underdosing of selective serotonin and norepinephrine reuptake inhibitors, subsequent encounter",icd10
304410052,1992-09-19 00:25:05,S31609A,"Unspecified open wound of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter",icd10
338744910,1987-03-21 11:06:37,S62368B,"Nondisplaced fracture of neck of other metacarpal bone, initial encounter for open fracture",icd10
319249312,2014-05-07 03:21:29,M79671,Pain in right foot,icd10
341853127,1976-09-14 13:32:52,S51021S,"Laceration with foreign body of right elbow, sequela",icd10
218786458,1995-08-09 13:50:20,M0609,"Rheumatoid arthritis without rheumatoid factor, multiple sites",icd10
216705889,2006-12-09 03:45:10,X018XXS,"Other exposure to uncontrolled fire, not in building or structure, sequela",icd10
242897013,2009-11-10 04:35:55,S82156S,"Nondisplaced fracture of unspecified tibial tuberosity, sequela",icd10
330077077,2001-06-23 19:09:54,Z818,Family history of other mental and behavioral disorders,icd10
277686989,1990-10-14 23:47:44,S85009D,"Unspecified injury of popliteal artery, unspecified leg, subsequent encounter",icd10
307705902,1983-07-12 12:52:12,S89111G,"Salter-Harris Type I physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing",icd10
260294192,1991-04-22 08:59:16,S59102P,"Unspecified physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with malunion",icd10
322108979,1995-06-15 15:14:58,S71031D,"Puncture wound without foreign body, right hip, subsequent encounter",icd10
366378741,1979-07-22 03:53:40,P614,"Other congenital anemias, not elsewhere classified",icd10
234904262,1974-09-24 09:25:13,S82866F,"Nondisplaced Maisonneuve's fracture of unspecified leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
255334205,2002-08-06 14:00:39,T17898A,"Other foreign object in other parts of respiratory tract causing other injury, initial encounter",icd10
348141174,1985-07-06 20:52:24,S61258A,"Open bite of other finger without damage to nail, initial encounter",icd10
264073971,2014-10-07 21:09:53,S61335A,"Puncture wound without foreign body of left ring finger with damage to nail, initial encounter",icd10
294316788,2002-09-21 06:13:03,Y733,"Surgical instruments, materials and gastroenterology and urology devices (including sutures) associated with adverse incidents",icd10
360577783,2007-05-06 15:34:46,J310,Chronic rhinitis,icd10
230761518,1995-06-29 19:58:06,O10013,"Pre-existing essential hypertension complicating pregnancy, third trimester",icd10
235020656,1976-05-06 07:47:32,S52324H,"Nondisplaced transverse fracture of shaft of right radius, subsequent encounter for open fracture type I or II with delayed healing",icd10
258111279,2013-07-26 16:23:32,T2142XD,"Corrosion of unspecified degree of abdominal wall, subsequent encounter",icd10
345184951,2004-01-29 02:38:42,M05571,Rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot,icd10
345995803,1981-10-12 23:17:40,M88851,Osteitis deformans of right thigh,icd10
206862022,2007-05-12 17:33:14,S56929A,"Laceration of unspecified muscles, fascia and tendons at forearm level, unspecified arm, initial encounter",icd10
310363533,1995-10-13 13:36:55,M8930,"Hypertrophy of bone, unspecified site",icd10
363451711,1985-07-12 20:53:06,V781XXD,"Passenger on bus injured in noncollision transport accident in nontraffic accident, subsequent encounter",icd10
250703510,1990-01-05 00:22:36,S32040G,"Wedge compression fracture of fourth lumbar vertebra, subsequent encounter for fracture with delayed healing",icd10
373466148,2000-01-22 01:35:07,S32413A,"Displaced fracture of anterior wall of unspecified acetabulum, initial encounter for closed fracture",icd10
220003396,1994-05-04 21:40:07,S92901S,"Unspecified fracture of right foot, sequela",icd10
332468191,1982-10-24 18:17:27,S42222B,"2-part displaced fracture of surgical neck of left humerus, initial encounter for open fracture",icd10
355526243,1997-03-11 03:36:16,S36530D,"Laceration of ascending [right] colon, subsequent encounter",icd10
361850251,2009-10-19 11:03:20,T486X6D,"Underdosing of antiasthmatics, subsequent encounter",icd10
308876340,1985-01-12 03:08:12,H20053,"Hypopyon, bilateral",icd10
378724275,2018-02-14 18:56:48,S62123D,"Displaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with routine healing",icd10
231018951,2004-04-02 06:56:08,V949XXS,"Unspecified water transport accident, sequela",icd10
273745592,1974-08-17 04:22:33,T5893XD,"Toxic effect of carbon monoxide from unspecified source, assault, subsequent encounter",icd10
382469458,1971-02-07 13:19:30,S0440XA,"Injury of abducent nerve, unspecified side, initial encounter",icd10
303829477,2014-04-30 01:41:42,H402290,"Chronic angle-closure glaucoma, unspecified eye, stage unspecified",icd10
316456072,1986-12-10 15:00:39,G253,Myoclonus,icd10
241132648,2019-08-28 03:56:15,M84451G,"Pathological fracture, right femur, subsequent encounter for fracture with delayed healing",icd10
364455855,1993-03-01 18:43:21,S63312A,"Traumatic rupture of collateral ligament of left wrist, initial encounter",icd10
207647526,2016-10-02 13:53:45,T502X2A,"Poisoning by carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, intentional self-harm, initial encounter",icd10
219566694,2014-06-09 15:14:43,S42254G,"Nondisplaced fracture of greater tuberosity of right humerus, subsequent encounter for fracture with delayed healing",icd10
250289462,2004-12-09 11:53:59,S31010A,"Laceration without foreign body of lower back and pelvis without penetration into retroperitoneum, initial encounter",icd10
267297206,1978-12-13 16:16:25,M84569P,"Pathological fracture in neoplastic disease, unspecified tibia and fibula, subsequent encounter for fracture with malunion",icd10
376905230,2018-02-10 02:39:37,T84022S,"Instability of internal right knee prosthesis, sequela",icd10
343184319,2003-03-13 04:48:19,S065X0D,"Traumatic subdural hemorrhage without loss of consciousness, subsequent encounter",icd10
240657082,1981-11-25 18:45:54,S72121N,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
313286397,2007-10-08 14:35:58,S43409A,"Unspecified sprain of unspecified shoulder joint, initial encounter",icd10
312312824,1988-05-12 07:39:19,B0111,Varicella encephalitis and encephalomyelitis,icd10
295682384,2001-03-02 15:27:32,S53105S,"Unspecified dislocation of left ulnohumeral joint, sequela",icd10
205660489,1994-10-24 20:36:46,N053,Unspecified nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,icd10
201543178,2000-12-17 18:55:42,T520X2A,"Toxic effect of petroleum products, intentional self-harm, initial encounter",icd10
387391272,1977-02-14 16:15:54,O360112,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 2",icd10
300190744,2015-07-07 22:50:52,O324XX4,"Maternal care for high head at term, fetus 4",icd10
268529523,2000-08-11 04:38:35,E113522,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",icd10
349700997,2018-05-14 15:47:50,S22000G,"Wedge compression fracture of unspecified thoracic vertebra, subsequent encounter for fracture with delayed healing",icd10
316795376,1996-05-04 09:24:19,O723,Postpartum coagulation defects,icd10
325400283,2006-02-06 11:36:21,L89104,"Pressure ulcer of unspecified part of back, stage 4",icd10
292040148,1972-04-18 04:29:21,S43112D,"Subluxation of left acromioclavicular joint, subsequent encounter",icd10
260971759,1982-08-09 08:15:26,S72445G,"Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with delayed healing",icd10
317751965,1978-11-30 15:42:27,L97908,Non-pressure chronic ulcer of unspecified part of unspecified lower leg with other specified severity,icd10
231199574,2018-09-20 09:49:27,Y381X1D,"Terrorism involving destruction of aircraft, public safety official injured, subsequent encounter",icd10
335536787,1983-07-25 09:09:32,S37069S,"Major laceration of unspecified kidney, sequela",icd10
343219659,1974-10-21 11:30:25,I97190,Other postprocedural cardiac functional disturbances following cardiac surgery,icd10
289007808,2004-05-17 02:19:27,M10451,"Other secondary gout, right hip",icd10
240341303,2012-10-27 23:32:47,W2103XD,"Struck by baseball, subsequent encounter",icd10
236915124,1991-12-17 20:09:57,M23232,"Derangement of other medial meniscus due to old tear or injury, left knee",icd10
317952731,2020-11-19 04:38:21,S8392XS,"Sprain of unspecified site of left knee, sequela",icd10
236667524,1990-05-29 08:54:04,P91819,"Neonatal encephalopathy, unspecified",icd10
376403049,2012-01-16 21:22:45,P508,Newborn affected by other intrauterine (fetal) blood loss,icd10
337801268,1991-08-17 19:51:37,S12251K,"Other traumatic nondisplaced spondylolisthesis of third cervical vertebra, subsequent encounter for fracture with nonunion",icd10
359239772,1996-11-09 03:50:30,T508X6A,"Underdosing of diagnostic agents, initial encounter",icd10
337594858,2014-09-29 00:16:48,M80871A,"Other osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture",icd10
229867442,1972-12-15 19:52:14,S60122S,"Contusion of left index finger with damage to nail, sequela",icd10
273792801,2002-04-23 01:59:15,O6023X2,"Term delivery with preterm labor, third trimester, fetus 2",icd10
296066982,1982-05-29 04:25:46,V770XXD,"Driver of bus injured in collision with fixed or stationary object in nontraffic accident, subsequent encounter",icd10
389114173,2013-07-02 02:36:30,Q71819,Congenital shortening of unspecified upper limb,icd10
244637553,2007-08-05 14:57:21,S0219XA,"Other fracture of base of skull, initial encounter for closed fracture",icd10
297115081,2010-09-16 21:30:21,V253XXA,"Person boarding or alighting a motorcycle injured in collision with railway train or railway vehicle, initial encounter",icd10
243525710,2014-02-20 22:15:52,O3113X5,"Continuing pregnancy after spontaneous abortion of one fetus or more, third trimester, fetus 5",icd10
299356898,2003-02-12 09:49:11,S66395D,"Other injury of extensor muscle, fascia and tendon of left ring finger at wrist and hand level, subsequent encounter",icd10
309915846,2009-02-07 23:12:51,T363X4D,"Poisoning by macrolides, undetermined, subsequent encounter",icd10
259765062,1990-09-20 13:59:27,Y36091D,"War operations involving explosion of other marine weapons, civilian, subsequent encounter",icd10
328204141,1995-06-10 10:48:07,S72132A,"Displaced apophyseal fracture of left femur, initial encounter for closed fracture",icd10
375264087,1988-10-28 19:16:26,T22122D,"Burn of first degree of left elbow, subsequent encounter",icd10
287192343,1995-10-05 23:23:45,S98019D,"Complete traumatic amputation of unspecified foot at ankle level, subsequent encounter",icd10
313841896,2009-06-29 01:48:25,V480XXS,"Car driver injured in noncollision transport accident in nontraffic accident, sequela",icd10
218172789,2012-08-26 11:21:33,T450X2S,"Poisoning by antiallergic and antiemetic drugs, intentional self-harm, sequela",icd10
206137614,1993-05-28 19:23:40,M50320,"Other cervical disc degeneration, mid-cervical region, unspecified level",icd10
264759440,2006-08-03 17:53:45,S91042D,"Puncture wound with foreign body, left ankle, subsequent encounter",icd10
351275014,1995-12-30 13:44:33,S68114S,"Complete traumatic metacarpophalangeal amputation of right ring finger, sequela",icd10
338998478,1977-07-20 16:53:06,S52363F,"Displaced segmental fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
253836429,2000-11-08 09:56:58,S46309S,"Unspecified injury of muscle, fascia and tendon of triceps, unspecified arm, sequela",icd10
370045256,2015-12-30 03:48:37,M02312,"Reiter's disease, left shoulder",icd10
315726117,1986-02-27 13:10:03,S92245G,"Nondisplaced fracture of medial cuneiform of left foot, subsequent encounter for fracture with delayed healing",icd10
299168977,2002-04-08 11:16:36,S82224S,"Nondisplaced transverse fracture of shaft of right tibia, sequela",icd10
351782870,1974-01-07 14:30:06,T540X4D,"Toxic effect of phenol and phenol homologues, undetermined, subsequent encounter",icd10
256125127,1991-04-16 01:32:31,S35412D,"Laceration of left renal artery, subsequent encounter",icd10
258679693,1987-07-03 23:48:59,V9227XA,"Drowning and submersion due to being washed overboard from water-skis, initial encounter",icd10
249385270,2018-03-23 03:01:35,B6799,Other echinococcosis,icd10
288234272,2012-01-27 20:57:57,H20819,"Fuchs' heterochromic cyclitis, unspecified eye",icd10
344779067,2018-09-17 16:25:07,S56312S,"Strain of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, sequela",icd10
219129085,2011-05-04 23:23:03,S3210XS,"Unspecified fracture of sacrum, sequela",icd10
211729923,2018-01-09 21:16:28,M85849,"Other specified disorders of bone density and structure, unspecified hand",icd10
299776699,2004-11-26 04:25:20,S0194XS,"Puncture wound with foreign body of unspecified part of head, sequela",icd10
225807652,2002-01-17 12:22:32,S72133F,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
377261222,1999-10-03 21:38:49,S82135J,"Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
363484687,2001-10-18 22:33:16,S37429D,"Contusion of ovary, unspecified, subsequent encounter",icd10
204777713,1999-08-29 03:08:00,S72431A,"Displaced fracture of medial condyle of right femur, initial encounter for closed fracture",icd10
200840082,1974-01-29 13:19:53,S61349D,"Puncture wound with foreign body of unspecified finger with damage to nail, subsequent encounter",icd10
