סוג קוד,תיאור הבחנה,קוד הבחנה,תאריך ביקור,תעודת זהות
342530937,1999-01-26 18:01:03,N2581,Secondary hyperparathyroidism of renal origin,icd10
262678911,2008-11-09 20:54:05,W368XXA,"Explosion and rupture of other gas cylinder, initial encounter",icd10
337791278,2009-04-30 14:18:48,F4520,"Hypochondriacal disorder, unspecified",icd10
372590549,2004-12-30 05:20:22,S42216G,"Unspecified nondisplaced fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with delayed healing",icd10
270538050,1973-09-08 08:21:21,Y36410A,"War operations involving rubber bullets, military personnel, initial encounter",icd10
208723881,2012-11-13 19:51:10,T50A94D,"Poisoning by other bacterial vaccines, undetermined, subsequent encounter",icd10
346023587,2001-07-30 06:12:04,O351XX3,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 3",icd10
234686240,2010-06-04 22:00:25,S36240D,"Minor laceration of head of pancreas, subsequent encounter",icd10
353976037,2005-12-05 10:33:29,S41149A,"Puncture wound with foreign body of unspecified upper arm, initial encounter",icd10
337185893,2013-05-26 20:19:55,S76392S,"Other specified injury of muscle, fascia and tendon of the posterior muscle group at thigh level, left thigh, sequela",icd10
261660579,1971-02-11 15:07:15,S0911XA,"Strain of muscle and tendon of head, initial encounter",icd10
274204973,1971-12-04 01:16:01,Y36041D,"War operations involving explosion of torpedo, civilian, subsequent encounter",icd10
238640367,2009-08-13 15:47:17,T17510S,"Gastric contents in bronchus causing asphyxiation, sequela",icd10
250169101,1979-12-01 04:19:43,T2126XS,"Burn of second degree of male genital region, sequela",icd10
357503170,1992-05-20 07:51:47,S49191G,"Other physeal fracture of lower end of humerus, right arm, subsequent encounter for fracture with delayed healing",icd10
244706159,2008-10-04 08:57:55,I7075,Atherosclerosis of other type of bypass graft(s) of other extremity with ulceration,icd10
204054781,2017-09-03 08:10:51,S52124R,"Nondisplaced fracture of head of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
382599117,1991-11-11 19:57:07,S91113S,"Laceration without foreign body of unspecified great toe without damage to nail, sequela",icd10
215264561,1985-07-02 09:33:05,M84512K,"Pathological fracture in neoplastic disease, left shoulder, subsequent encounter for fracture with nonunion",icd10
324697172,1991-05-25 05:27:00,T39096S,"Underdosing of salicylates, sequela",icd10
376964155,1996-04-26 10:00:12,T603X4D,"Toxic effect of herbicides and fungicides, undetermined, subsequent encounter",icd10
359331484,1996-04-14 15:20:51,E093551,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, right eye",icd10
373233760,1992-10-24 17:17:04,O328XX5,"Maternal care for other malpresentation of fetus, fetus 5",icd10
259262173,2012-12-01 00:22:56,S89199G,"Other physeal fracture of lower end of unspecified tibia, subsequent encounter for fracture with delayed healing",icd10
366226453,2000-10-19 14:13:53,S52124D,"Nondisplaced fracture of head of right radius, subsequent encounter for closed fracture with routine healing",icd10
312510802,1989-03-16 21:46:38,S12251D,"Other traumatic nondisplaced spondylolisthesis of third cervical vertebra, subsequent encounter for fracture with routine healing",icd10
206776664,2012-12-04 05:09:29,S7225XR,"Nondisplaced subtrochanteric fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
269664148,2002-07-09 22:17:47,S66598S,"Other injury of intrinsic muscle, fascia and tendon of other finger at wrist and hand level, sequela",icd10
339126298,1973-03-15 02:35:25,O4691,"Antepartum hemorrhage, unspecified, first trimester",icd10
336358138,1981-09-26 06:25:46,G43011,"Migraine without aura, intractable, with status migrainosus",icd10
235439237,2003-08-12 15:32:53,O2291,"Venous complication in pregnancy, unspecified, first trimester",icd10
357300019,2000-11-19 16:15:34,T25131S,"Burn of first degree of right toe(s) (nail), sequela",icd10
368190254,1996-04-22 11:00:33,S92534D,"Nondisplaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing",icd10
211751147,1996-06-28 13:05:42,B7302,Onchocerciasis with glaucoma,icd10
339841303,1995-10-17 01:58:11,S82114J,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
374506504,1974-02-07 17:11:15,S82014D,"Nondisplaced osteochondral fracture of right patella, subsequent encounter for closed fracture with routine healing",icd10
208715808,1981-12-27 22:01:37,S80272D,"Other superficial bite of left knee, subsequent encounter",icd10
211813979,2018-09-28 03:19:37,Q972,"Mosaicism, lines with various numbers of X chromosomes",icd10
298277944,1986-04-25 16:04:39,S01309D,"Unspecified open wound of unspecified ear, subsequent encounter",icd10
293202575,2002-09-24 09:14:51,J479,"Bronchiectasis, uncomplicated",icd10
246276066,2015-02-14 17:07:29,T596X2S,"Toxic effect of hydrogen sulfide, intentional self-harm, sequela",icd10
246732897,1977-01-12 02:35:58,S55112A,"Laceration of radial artery at forearm level, left arm, initial encounter",icd10
266216609,2012-01-02 22:36:58,S60111S,"Contusion of right thumb with damage to nail, sequela",icd10
363789752,1975-07-17 20:07:30,M80852A,"Other osteoporosis with current pathological fracture, left femur, initial encounter for fracture",icd10
239489428,1993-12-29 04:24:19,I69039,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting unspecified side,icd10
379490702,2020-11-14 01:02:12,S72425P,"Nondisplaced fracture of lateral condyle of left femur, subsequent encounter for closed fracture with malunion",icd10
377461195,1974-07-25 01:09:30,S32059G,"Unspecified fracture of fifth lumbar vertebra, subsequent encounter for fracture with delayed healing",icd10
287608222,1998-08-15 19:08:52,S72456H,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",icd10
337620043,1996-04-30 20:53:54,R450,Nervousness,icd10
303806488,2017-04-29 06:15:33,O98119,"Syphilis complicating pregnancy, unspecified trimester",icd10
305111639,1979-06-28 08:33:41,S82001C,"Unspecified fracture of right patella, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
203269761,2008-01-06 23:28:59,S0542XS,"Penetrating wound of orbit with or without foreign body, left eye, sequela",icd10
364084565,1972-06-06 02:05:38,S00262D,"Insect bite (nonvenomous) of left eyelid and periocular area, subsequent encounter",icd10
274960100,1972-04-12 20:32:42,S62154D,"Nondisplaced fracture of hook process of hamate [unciform] bone, right wrist, subsequent encounter for fracture with routine healing",icd10
362654951,1989-07-03 11:13:34,H4030X1,"Glaucoma secondary to eye trauma, unspecified eye, mild stage",icd10
361346284,1978-02-16 13:33:23,S82445K,"Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion",icd10
336393508,1992-12-06 18:23:10,T24022D,"Burn of unspecified degree of left knee, subsequent encounter",icd10
261874657,2012-05-14 18:37:34,S95892D,"Other specified injury of other blood vessels at ankle and foot level, left leg, subsequent encounter",icd10
283062947,1988-05-04 07:43:15,S14128S,"Central cord syndrome at C8 level of cervical spinal cord, sequela",icd10
352081178,1975-01-28 14:02:17,T40604A,"Poisoning by unspecified narcotics, undetermined, initial encounter",icd10
211453227,2020-04-16 09:01:03,H47391,"Other disorders of optic disc, right eye",icd10
204429485,2013-11-08 16:46:11,T24432A,"Corrosion of unspecified degree of left lower leg, initial encounter",icd10
290662277,2000-12-28 06:13:07,S52399D,"Other fracture of shaft of radius, unspecified arm, subsequent encounter for closed fracture with routine healing",icd10
251940360,1985-11-23 17:51:57,T283XXD,"Burn of internal genitourinary organs, subsequent encounter",icd10
205589782,1990-01-14 18:49:02,M7702,"Medial epicondylitis, left elbow",icd10
316836087,2012-02-14 05:43:42,M80021S,"Age-related osteoporosis with current pathological fracture, right humerus, sequela",icd10
380564763,2000-04-25 18:12:20,S61149A,"Puncture wound with foreign body of unspecified thumb with damage to nail, initial encounter",icd10
292654161,1994-01-17 17:21:40,T23242S,"Burn of second degree of multiple left fingers (nail), including thumb, sequela",icd10
252316868,1977-04-27 04:22:41,H5371,Glare sensitivity,icd10
296461427,1991-03-26 06:24:16,K261,Acute duodenal ulcer with perforation,icd10
283450394,1971-11-18 09:36:26,S51812D,"Laceration without foreign body of left forearm, subsequent encounter",icd10
311390358,2017-05-24 18:59:12,T38994S,"Poisoning by other hormone antagonists, undetermined, sequela",icd10
289031017,2006-05-09 00:15:50,N946,"Dysmenorrhea, unspecified",icd10
243802730,1984-07-15 09:03:30,S31010A,"Laceration without foreign body of lower back and pelvis without penetration into retroperitoneum, initial encounter",icd10
253804567,1993-05-23 09:01:11,V9139XD,"Hit or struck by falling object due to accident to unspecified watercraft, subsequent encounter",icd10
324131954,1979-04-06 18:43:53,T444X1A,"Poisoning by predominantly alpha-adrenoreceptor agonists, accidental (unintentional), initial encounter",icd10
277617186,2000-04-18 11:03:48,S65101A,"Unspecified injury of radial artery at wrist and hand level of right arm, initial encounter",icd10
254600241,1999-12-30 06:09:16,H02439,Paralytic ptosis unspecified eyelid,icd10
301858556,2014-12-19 17:14:04,M71171,"Other infective bursitis, right ankle and foot",icd10
354127227,1989-07-29 18:03:04,H4041X1,"Glaucoma secondary to eye inflammation, right eye, mild stage",icd10
220736896,1983-06-09 20:15:18,P593,Neonatal jaundice from breast milk inhibitor,icd10
239043005,2000-04-13 07:12:17,S0211BS,"Type I occipital condyle fracture, left side, sequela",icd10
274997803,2001-06-18 14:35:15,T23562A,"Corrosion of first degree of back of left hand, initial encounter",icd10
338048617,1974-11-18 17:42:06,S91202D,"Unspecified open wound of left great toe with damage to nail, subsequent encounter",icd10
385601190,1981-01-21 21:23:49,K310,Acute dilatation of stomach,icd10
211464686,2008-06-19 00:58:43,M05549,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand,icd10
279834520,2001-07-06 17:29:33,T486X5D,"Adverse effect of antiasthmatics, subsequent encounter",icd10
348549151,1995-12-19 19:35:02,K643,Fourth degree hemorrhoids,icd10
360138075,1981-06-03 02:28:07,S62614S,"Displaced fracture of proximal phalanx of right ring finger, sequela",icd10
218932827,2002-04-10 23:47:59,S82846H,"Nondisplaced bimalleolar fracture of unspecified lower leg, subsequent encounter for open fracture type I or II with delayed healing",icd10
251264808,1992-12-01 01:44:16,S43021D,"Posterior subluxation of right humerus, subsequent encounter",icd10
361954601,2007-09-04 03:57:40,S52355K,"Nondisplaced comminuted fracture of shaft of radius, left arm, subsequent encounter for closed fracture with nonunion",icd10
234154763,1975-12-28 16:57:26,T543X4S,"Toxic effect of corrosive alkalis and alkali-like substances, undetermined, sequela",icd10
381541556,1991-03-24 17:07:33,X990XXS,"Assault by sharp glass, sequela",icd10
238468620,1983-02-12 04:13:13,T464X5D,"Adverse effect of angiotensin-converting-enzyme inhibitors, subsequent encounter",icd10
348173941,2012-07-07 21:54:58,S42121K,"Displaced fracture of acromial process, right shoulder, subsequent encounter for fracture with nonunion",icd10
201431776,1981-04-26 14:05:29,V261XXD,"Motorcycle passenger injured in collision with other nonmotor vehicle in nontraffic accident, subsequent encounter",icd10
241550526,1991-12-20 09:00:14,M7502,Adhesive capsulitis of left shoulder,icd10
351424701,1985-03-11 21:58:59,V8659XS,"Driver of other special all-terrain or other off-road motor vehicle injured in nontraffic accident, sequela",icd10
385030951,1995-11-15 08:10:31,S345XXD,"Injury of lumbar, sacral and pelvic sympathetic nerves, subsequent encounter",icd10
212616280,1983-05-23 12:47:59,V532XXA,"Person on outside of pick-up truck or van injured in collision with car, pick-up truck or van in nontraffic accident, initial encounter",icd10
271531112,1972-04-08 20:27:27,M8430XG,"Stress fracture, unspecified site, subsequent encounter for fracture with delayed healing",icd10
285710499,2001-04-25 03:49:53,S61229S,"Laceration with foreign body of unspecified finger without damage to nail, sequela",icd10
351487014,1987-04-13 10:00:16,S60829A,"Blister (nonthermal) of unspecified wrist, initial encounter",icd10
338833395,1990-08-20 21:06:58,S81829S,"Laceration with foreign body, unspecified lower leg, sequela",icd10
200677162,2006-05-02 09:14:28,S32030B,"Wedge compression fracture of third lumbar vertebra, initial encounter for open fracture",icd10
255595017,2013-08-06 03:54:17,I69063,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting right non-dominant side,icd10
204191144,2020-05-08 09:05:20,S68129D,"Partial traumatic metacarpophalangeal amputation of unspecified finger, subsequent encounter",icd10
312443655,1971-03-18 08:09:01,H7090,"Unspecified mastoiditis, unspecified ear",icd10
298156050,2003-09-28 10:15:33,S76102D,"Unspecified injury of left quadriceps muscle, fascia and tendon, subsequent encounter",icd10
247019504,1981-09-26 16:33:18,K5150,Left sided colitis without complications,icd10
342032845,1981-07-14 13:17:30,W5521XS,"Bitten by cow, sequela",icd10
377030881,1982-11-06 06:49:17,V0101XS,"Pedestrian on roller-skates injured in collision with pedal cycle in nontraffic accident, sequela",icd10
232906292,1998-04-03 07:35:50,V1960XD,"Unspecified pedal cyclist injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter",icd10
373031711,2007-04-15 18:33:09,S064X5A,"Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",icd10
244506908,1975-12-22 04:55:33,M1208,"Chronic postrheumatic arthropathy [Jaccoud], other specified site",icd10
300257569,1976-02-10 03:02:44,S82156R,"Nondisplaced fracture of unspecified tibial tuberosity, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
380510171,2020-10-22 21:01:15,S25511S,"Laceration of intercostal blood vessels, right side, sequela",icd10
355847951,1993-06-14 06:29:56,S52263P,"Displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for closed fracture with malunion",icd10
317931686,2006-09-22 23:49:05,V5950XD,"Passenger in pick-up truck or van injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter",icd10
205801250,1974-04-25 07:34:54,S00409D,"Unspecified superficial injury of unspecified ear, subsequent encounter",icd10
304288506,1999-06-06 10:43:02,S42013K,"Anterior displaced fracture of sternal end of unspecified clavicle, subsequent encounter for fracture with nonunion",icd10
282104550,2020-07-14 17:11:28,M25374,"Other instability, right foot",icd10
245587141,2005-03-19 04:12:17,S86221D,"Laceration of muscle(s) and tendon(s) of anterior muscle group at lower leg level, right leg, subsequent encounter",icd10
351788400,2001-08-26 15:04:48,T8039XA,"Other ABO incompatibility reaction due to transfusion of blood or blood products, initial encounter",icd10
240010363,1977-06-30 06:51:21,M5431,"Sciatica, right side",icd10
389382951,1984-08-25 21:55:55,M4844XD,"Fatigue fracture of vertebra, thoracic region, subsequent encounter for fracture with routine healing",icd10
344128631,1998-11-28 18:09:46,S82142K,"Displaced bicondylar fracture of left tibia, subsequent encounter for closed fracture with nonunion",icd10
254766663,1976-09-09 16:24:06,Z90710,Acquired absence of both cervix and uterus,icd10
235910026,2005-03-06 10:56:32,Z69021,Encounter for mental health services for perpetrator of non-parental child abuse,icd10
357026838,2019-12-04 06:14:04,S82443D,"Displaced spiral fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with routine healing",icd10
348923447,1997-08-31 00:28:42,S66114D,"Strain of flexor muscle, fascia and tendon of right ring finger at wrist and hand level, subsequent encounter",icd10
284541920,1982-08-29 15:49:59,B569,"African trypanosomiasis, unspecified",icd10
256202736,2012-01-25 15:01:15,S95209S,"Unspecified injury of dorsal vein of unspecified foot, sequela",icd10
283423329,1972-08-29 08:00:46,S01101D,"Unspecified open wound of right eyelid and periocular area, subsequent encounter",icd10
297480360,1986-11-23 11:04:56,T50B15D,"Adverse effect of smallpox vaccines, subsequent encounter",icd10
377104357,2013-02-17 09:55:42,W241XXS,"Contact with transmission devices, not elsewhere classified, sequela",icd10
291595833,2002-11-01 11:06:41,S82291R,"Other fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
258848133,1991-05-20 17:29:49,S36518A,"Primary blast injury of other part of colon, initial encounter",icd10
334432052,2019-07-26 03:52:32,S11015S,"Open bite of larynx, sequela",icd10
357148289,1985-08-19 14:37:24,S68421S,"Partial traumatic amputation of right hand at wrist level, sequela",icd10
359934227,1976-02-04 08:08:55,V507XXS,"Person on outside of pick-up truck or van injured in collision with pedestrian or animal in traffic accident, sequela",icd10
222632390,1990-04-14 12:05:25,K0823,Severe atrophy of the mandible,icd10
363419127,2005-05-13 14:59:19,S90872A,"Other superficial bite of left foot, initial encounter",icd10
203622803,2006-07-16 13:08:29,S32483D,"Displaced dome fracture of unspecified acetabulum, subsequent encounter for fracture with routine healing",icd10
378985239,2015-08-22 07:55:14,V80910A,"Animal-rider injured in transport accident with military vehicle, initial encounter",icd10
354478127,2002-07-13 22:58:49,S81029D,"Laceration with foreign body, unspecified knee, subsequent encounter",icd10
373922019,2004-05-26 19:01:33,S83512D,"Sprain of anterior cruciate ligament of left knee, subsequent encounter",icd10
200881572,1998-05-10 08:21:59,Z7401,Bed confinement status,icd10
224384049,1993-01-18 21:55:27,M60152,"Interstitial myositis, left thigh",icd10
326588608,1977-03-16 20:53:04,S61232A,"Puncture wound without foreign body of right middle finger without damage to nail, initial encounter",icd10
321276585,1990-12-09 13:27:32,H04439,Chronic lacrimal mucocele of unspecified lacrimal passage,icd10
228023401,1996-12-11 22:20:01,G369,"Acute disseminated demyelination, unspecified",icd10
375110500,2008-04-24 08:49:16,M7662,"Achilles tendinitis, left leg",icd10
254602938,2002-06-01 14:35:04,M08859,"Other juvenile arthritis, unspecified hip",icd10
322222433,2020-10-08 02:16:50,Y93G3,"Activity, cooking and baking",icd10
268503168,1976-12-19 22:34:40,S42202P,"Unspecified fracture of upper end of left humerus, subsequent encounter for fracture with malunion",icd10
240042123,1997-03-04 01:24:33,Q7253,"Longitudinal reduction defect of tibia, bilateral",icd10
374650200,1996-01-12 18:13:50,S52209C,"Unspecified fracture of shaft of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
375462049,2013-07-13 19:38:34,T22629D,"Corrosion of second degree of unspecified elbow, subsequent encounter",icd10
274617384,1972-11-20 07:35:21,H5503,Visual deprivation nystagmus,icd10
316451670,1980-08-21 03:39:55,E133493,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",icd10
288198171,2012-02-07 20:51:01,S63656D,"Sprain of metacarpophalangeal joint of right little finger, subsequent encounter",icd10
217354104,1986-12-07 14:24:39,T63313S,"Toxic effect of venom of black widow spider, assault, sequela",icd10
207689754,2016-02-22 22:34:27,S82192A,"Other fracture of upper end of left tibia, initial encounter for closed fracture",icd10
237580719,1975-08-25 10:03:06,L903,Atrophoderma of Pasini and Pierini,icd10
294772876,1985-02-10 05:49:20,S59242S,"Salter-Harris Type IV physeal fracture of lower end of radius, left arm, sequela",icd10
356828910,1987-08-03 07:38:25,R042,Hemoptysis,icd10
278145106,1983-10-06 13:46:11,T80A11A,"Non-ABO incompatibility with delayed hemolytic transfusion reaction, initial encounter",icd10
220970013,2012-06-05 00:49:56,M02031,"Arthropathy following intestinal bypass, right wrist",icd10
364791650,2015-05-07 03:15:58,H73823,"Atrophic nonflaccid tympanic membrane, bilateral",icd10
319840313,1975-07-24 14:21:38,S72136K,"Nondisplaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with nonunion",icd10
359015421,1977-12-12 02:59:23,T23761A,"Corrosion of third degree of back of right hand, initial encounter",icd10
205304367,2010-12-24 17:31:13,M87142,"Osteonecrosis due to drugs, left hand",icd10
298484944,2011-12-09 09:26:31,S36259A,"Moderate laceration of unspecified part of pancreas, initial encounter",icd10
206419143,1995-04-04 17:37:44,S65312D,"Laceration of deep palmar arch of left hand, subsequent encounter",icd10
371533987,1995-06-01 05:16:07,A5206,Other syphilitic heart involvement,icd10
343412582,1998-09-18 02:06:41,S15312S,"Minor laceration of left internal jugular vein, sequela",icd10
222637585,2018-03-07 16:05:21,S82856C,"Nondisplaced trimalleolar fracture of unspecified lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
227651481,1971-06-20 12:19:54,T444X4D,"Poisoning by predominantly alpha-adrenoreceptor agonists, undetermined, subsequent encounter",icd10
228673469,2002-02-03 21:20:56,M205X2,"Other deformities of toe(s) (acquired), left foot",icd10
252856463,1983-12-18 17:03:45,A981,Omsk hemorrhagic fever,icd10
316186497,1989-07-22 20:09:17,S49192A,"Other physeal fracture of lower end of humerus, left arm, initial encounter for closed fracture",icd10
288771538,2020-01-14 22:24:19,M89029,"Algoneurodystrophy, unspecified upper arm",icd10
349698351,1994-12-19 07:41:15,V569XXS,"Unspecified occupant of pick-up truck or van injured in collision with other nonmotor vehicle in traffic accident, sequela",icd10
319401261,1971-01-04 14:00:13,T84196S,"Other mechanical complication of internal fixation device of bone of right lower leg, sequela",icd10
280331002,1992-06-05 22:33:56,S63635A,"Sprain of interphalangeal joint of left ring finger, initial encounter",icd10
301115548,2004-02-25 07:12:48,H18441,"Keratomalacia, right eye",icd10
247579444,1992-04-01 08:30:27,S56118A,"Strain of flexor muscle, fascia and tendon of left little finger at forearm level, initial encounter",icd10
225886408,1975-09-08 19:22:47,M62569,"Muscle wasting and atrophy, not elsewhere classified, unspecified lower leg",icd10
235515460,2017-10-10 10:26:44,R5081,Fever presenting with conditions classified elsewhere,icd10
326993544,2003-08-19 01:51:19,Q2541,Absence and aplasia of aorta,icd10
210588234,2016-04-03 14:47:06,S85139A,"Unspecified injury of anterior tibial artery, unspecified leg, initial encounter",icd10
320040161,1975-01-16 04:57:39,T2170XA,"Corrosion of third degree of trunk, unspecified site, initial encounter",icd10
384364328,2004-07-16 19:56:38,S75091D,"Other specified injury of femoral artery, right leg, subsequent encounter",icd10
201265074,1989-09-09 06:55:16,Z9689,Presence of other specified functional implants,icd10
354223569,2018-08-07 10:18:59,G44229,"Chronic tension-type headache, not intractable",icd10
210435290,2004-10-24 21:19:36,S32445A,"Nondisplaced fracture of posterior column [ilioischial] of left acetabulum, initial encounter for closed fracture",icd10
271759842,2007-08-19 16:58:16,T3693XS,"Poisoning by unspecified systemic antibiotic, assault, sequela",icd10
364224290,2005-10-26 00:36:05,M10341,"Gout due to renal impairment, right hand",icd10
251158837,1971-11-03 21:27:58,H30013,"Focal chorioretinal inflammation, juxtapapillary, bilateral",icd10
348413299,1993-12-17 19:05:47,D298,Benign neoplasm of other specified male genital organs,icd10
226683161,1994-10-06 23:01:39,T699XXD,"Effect of reduced temperature, unspecified, subsequent encounter",icd10
356298152,1998-01-13 17:26:11,M880,Osteitis deformans of skull,icd10
364419991,2005-12-24 11:00:39,T4794XS,"Poisoning by unspecified agents primarily affecting the gastrointestinal system, undetermined, sequela",icd10
268580721,1983-03-23 04:10:37,S72456E,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",icd10
221759392,1987-05-03 18:13:01,M21339,"Wrist drop, unspecified wrist",icd10
245012019,1981-07-07 14:23:54,S0219XG,"Other fracture of base of skull, subsequent encounter for fracture with delayed healing",icd10
326389365,1995-12-26 01:28:15,P789,"Perinatal digestive system disorder, unspecified",icd10
276256731,1988-10-15 14:07:46,T22239S,"Burn of second degree of unspecified upper arm, sequela",icd10
260221338,1991-02-26 15:48:05,T63463S,"Toxic effect of venom of wasps, assault, sequela",icd10
246935895,1985-02-24 10:51:50,S45311A,"Laceration of superficial vein at shoulder and upper arm level, right arm, initial encounter",icd10
202485922,1990-09-16 08:44:18,I369,"Nonrheumatic tricuspid valve disorder, unspecified",icd10
260396064,1995-03-27 20:39:23,M25073,"Hemarthrosis, unspecified ankle",icd10
235370753,1983-08-23 02:35:19,S76021A,"Laceration of muscle, fascia and tendon of right hip, initial encounter",icd10
322211259,2007-10-11 04:06:28,W101XXD,"Fall (on)(from) sidewalk curb, subsequent encounter",icd10
266252544,2017-02-25 13:54:22,V7960XA,"Unspecified bus occupant injured in collision with unspecified motor vehicles in traffic accident, initial encounter",icd10
349971779,2007-07-07 07:09:25,S52244M,"Nondisplaced spiral fracture of shaft of ulna, right arm, subsequent encounter for open fracture type I or II with nonunion",icd10
286448610,1996-04-22 01:38:29,S72452A,"Displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture",icd10
318516276,1979-03-08 17:48:23,S3130XD,"Unspecified open wound of scrotum and testes, subsequent encounter",icd10
276669162,2004-07-17 15:47:56,S90811A,"Abrasion, right foot, initial encounter",icd10
380541121,1978-10-22 21:09:34,S080XXD,"Avulsion of scalp, subsequent encounter",icd10
344400062,1985-10-22 03:07:49,S52201S,"Unspecified fracture of shaft of right ulna, sequela",icd10
215771240,1997-08-23 19:54:04,W5542XS,"Struck by pig, sequela",icd10
291797309,1988-09-20 07:04:00,M84443D,"Pathological fracture, unspecified hand, subsequent encounter for fracture with routine healing",icd10
302821750,1993-09-30 18:34:27,D067,Carcinoma in situ of other parts of cervix,icd10
227679174,2010-01-31 02:37:25,H7202,"Central perforation of tympanic membrane, left ear",icd10
350855716,1978-03-14 23:54:29,M488X2,"Other specified spondylopathies, cervical region",icd10
306467810,2003-04-18 10:58:39,T44991D,"Poisoning by other drug primarily affecting the autonomic nervous system, accidental (unintentional), subsequent encounter",icd10
277806959,1976-08-18 11:06:04,S92314B,"Nondisplaced fracture of first metatarsal bone, right foot, initial encounter for open fracture",icd10
331549018,2003-05-11 22:28:11,T505X4S,"Poisoning by appetite depressants, undetermined, sequela",icd10
388913223,2018-09-28 21:11:14,S93312D,"Subluxation of tarsal joint of left foot, subsequent encounter",icd10
276498006,1985-08-17 21:28:08,S2096XA,"Insect bite (nonvenomous) of unspecified parts of thorax, initial encounter",icd10
273071379,1987-12-16 20:51:58,G218,Other secondary parkinsonism,icd10
377633639,1992-12-18 20:24:47,C44601,"Unspecified malignant neoplasm of skin of unspecified upper limb, including shoulder",icd10
216944616,1996-06-05 12:06:51,S72063A,"Displaced articular fracture of head of unspecified femur, initial encounter for closed fracture",icd10
275637238,1983-05-17 02:07:57,M89479,"Other hypertrophic osteoarthropathy, unspecified ankle and foot",icd10
308573932,1981-12-18 12:23:33,W3081XS,"Contact with agricultural transport vehicle in stationary use, sequela",icd10
222020810,1979-10-10 06:40:13,D049,"Carcinoma in situ of skin, unspecified",icd10
336147111,2010-05-02 01:18:18,L97329,Non-pressure chronic ulcer of left ankle with unspecified severity,icd10
293717210,2008-09-15 15:33:37,S42413A,"Displaced simple supracondylar fracture without intercondylar fracture of unspecified humerus, initial encounter for closed fracture",icd10
379279728,2012-11-02 02:21:25,V9505XA,"Helicopter explosion injuring occupant, initial encounter",icd10
376441875,1974-03-29 16:50:46,S82023D,"Displaced longitudinal fracture of unspecified patella, subsequent encounter for closed fracture with routine healing",icd10
376966677,1977-12-03 14:35:03,T2112XD,"Burn of first degree of abdominal wall, subsequent encounter",icd10
281366559,2000-02-23 20:58:54,M76812,"Anterior tibial syndrome, left leg",icd10
276866595,1984-12-15 11:23:43,S63102D,"Unspecified subluxation of left thumb, subsequent encounter",icd10
370336928,1983-10-20 22:24:21,S11025A,"Open bite of trachea, initial encounter",icd10
321659367,1981-12-23 10:30:11,V9615XA,"Hang-glider explosion injuring occupant, initial encounter",icd10
295627498,1993-05-25 02:29:10,B955,Unspecified streptococcus as the cause of diseases classified elsewhere,icd10
374351143,1971-10-23 06:09:10,S76891A,"Other injury of other specified muscles, fascia and tendons at thigh level, right thigh, initial encounter",icd10
201820701,2001-04-11 00:02:58,I676,Nonpyogenic thrombosis of intracranial venous system,icd10
239974185,2016-02-26 04:03:16,S82015M,"Nondisplaced osteochondral fracture of left patella, subsequent encounter for open fracture type I or II with nonunion",icd10
367024805,1999-12-12 22:36:45,M84676S,"Pathological fracture in other disease, unspecified foot, sequela",icd10
377259182,1980-12-29 08:25:24,S8253XD,"Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with routine healing",icd10
244312930,2015-05-05 03:08:54,D613,Idiopathic aplastic anemia,icd10
318359893,1976-08-30 02:13:24,T63822A,"Toxic effect of contact with venomous toad, intentional self-harm, initial encounter",icd10
299378984,1974-01-08 11:56:35,S90522A,"Blister (nonthermal), left ankle, initial encounter",icd10
