סוג קוד,תיאור הבחנה,קוד הבחנה,תאריך ביקור,תעודת זהות
368873168,1982-11-05 04:43:10,S72041Q,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with malunion",icd10
245627319,1977-04-25 09:36:04,Y653,Endotracheal tube wrongly placed during anesthetic procedure,icd10
376643877,2019-11-13 22:17:02,Y37410D,"Military operations involving rubber bullets, military personnel, subsequent encounter",icd10
215522271,1981-06-08 16:48:47,Q2733,Arteriovenous malformation of digestive system vessel,icd10
213376599,2015-04-30 05:03:56,S92819D,"Other fracture of unspecified foot, subsequent encounter for fracture with routine healing",icd10
271486129,2015-11-18 02:17:22,S62182A,"Displaced fracture of trapezoid [smaller multangular], left wrist, initial encounter for closed fracture",icd10
285593759,1989-08-11 14:48:43,O036,Delayed or excessive hemorrhage following complete or unspecified spontaneous abortion,icd10
251569514,1984-10-20 06:13:55,S90471S,"Other superficial bite of right great toe, sequela",icd10
359415133,1988-08-14 19:51:59,E318,Other polyglandular dysfunction,icd10
245535325,2001-09-20 08:09:30,E28310,Symptomatic premature menopause,icd10
327174839,1972-07-22 02:14:45,T601X3D,"Toxic effect of halogenated insecticides, assault, subsequent encounter",icd10
343115952,2015-11-25 05:27:16,S55809S,"Unspecified injury of other blood vessels at forearm level, unspecified arm, sequela",icd10
351490780,1975-01-06 02:36:12,S82226F,"Nondisplaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
357169447,2020-04-28 20:09:09,M11139,"Familial chondrocalcinosis, unspecified wrist",icd10
364937303,2006-05-29 12:35:48,S62152D,"Displaced fracture of hook process of hamate [unciform] bone, left wrist, subsequent encounter for fracture with routine healing",icd10
375397048,2010-01-08 00:40:41,B572,Chagas' disease (chronic) with heart involvement,icd10
227923732,2012-09-18 20:38:06,H53422,"Scotoma of blind spot area, left eye",icd10
306260875,1974-07-05 23:48:05,T2057XD,"Corrosion of first degree of neck, subsequent encounter",icd10
204379239,2012-02-29 16:33:16,S63116A,"Dislocation of metacarpophalangeal joint of unspecified thumb, initial encounter",icd10
367649002,1985-03-31 18:38:17,V846XXS,"Passenger of special agricultural vehicle injured in nontraffic accident, sequela",icd10
230369800,1988-01-01 18:18:09,S0211CG,"Type II occipital condyle fracture, right side, subsequent encounter for fracture with delayed healing",icd10
365032579,1997-12-14 22:09:45,V884XXA,"Person injured in collision between car and heavy transport vehicle, nontraffic, initial encounter",icd10
287199568,1971-10-06 10:14:08,O361924,"Maternal care for other isoimmunization, second trimester, fetus 4",icd10
381484038,1994-08-27 14:40:45,S96022S,"Laceration of muscle and tendon of long flexor muscle of toe at ankle and foot level, left foot, sequela",icd10
327008464,1992-04-25 16:01:04,S52253G,"Displaced comminuted fracture of shaft of ulna, unspecified arm, subsequent encounter for closed fracture with delayed healing",icd10
289012385,1979-01-02 07:18:18,J61,Pneumoconiosis due to asbestos and other mineral fibers,icd10
301374863,2001-11-28 04:38:20,V9016XS,"Drowning and submersion due to (nonpowered) inflatable craft sinking, sequela",icd10
367968121,1978-11-21 10:33:09,T82847A,"Pain due to cardiac prosthetic devices, implants and grafts, initial encounter",icd10
289943409,1998-12-31 00:54:49,N904,Leukoplakia of vulva,icd10
244911625,2008-10-14 01:03:54,S92252G,"Displaced fracture of navicular [scaphoid] of left foot, subsequent encounter for fracture with delayed healing",icd10
251985554,2002-01-08 17:23:16,I69932,Monoplegia of upper limb following unspecified cerebrovascular disease affecting left dominant side,icd10
301331533,1973-10-14 11:01:41,K252,Acute gastric ulcer with both hemorrhage and perforation,icd10
218049910,1975-04-23 20:17:12,M84333A,"Stress fracture, right radius, initial encounter for fracture",icd10
363102537,2000-05-20 19:12:29,H02125,Mechanical ectropion of left lower eyelid,icd10
364483304,1977-12-24 02:30:21,S52514C,"Nondisplaced fracture of right radial styloid process, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
314101793,2019-12-07 18:48:36,W5631XS,"Bitten by other marine mammals, sequela",icd10
303207449,1971-05-24 16:22:53,L97226,Non-pressure chronic ulcer of left calf with bone involvement without evidence of necrosis,icd10
379189024,1989-11-05 23:38:00,V600XXD,"Driver of heavy transport vehicle injured in collision with pedestrian or animal in nontraffic accident, subsequent encounter",icd10
387275740,2001-07-05 10:34:41,S89222K,"Salter-Harris Type II physeal fracture of upper end of left fibula, subsequent encounter for fracture with nonunion",icd10
322548597,2002-03-14 01:49:44,T23601D,"Corrosion of second degree of right hand, unspecified site, subsequent encounter",icd10
345430459,1976-05-12 19:03:42,S52561M,"Barton's fracture of right radius, subsequent encounter for open fracture type I or II with nonunion",icd10
356719868,2018-01-24 23:54:44,W9439XA,"Exposure to other rapid changes in air pressure during descent, initial encounter",icd10
313842581,1992-12-20 04:43:43,D0322,Melanoma in situ of left ear and external auricular canal,icd10
351826900,2012-06-15 20:58:21,V679XXD,"Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, subsequent encounter",icd10
375320634,2010-11-12 07:27:05,T85321S,"Displacement of prosthetic orbit of left eye, sequela",icd10
294147997,1997-10-19 04:13:18,S20379D,"Other superficial bite of unspecified front wall of thorax, subsequent encounter",icd10
200401895,1987-02-03 17:44:59,S82465F,"Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
253905164,1973-10-25 21:40:12,S82302Q,"Unspecified fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with malunion",icd10
341703695,2008-07-10 11:31:26,Y37111A,"Military operations involving destruction of aircraft due to enemy fire or explosives, civilian, initial encounter",icd10
217704918,2014-09-20 20:56:34,S63495D,"Traumatic rupture of other ligament of left ring finger at metacarpophalangeal and interphalangeal joint, subsequent encounter",icd10
357098618,2004-05-10 09:57:44,C313,Malignant neoplasm of sphenoid sinus,icd10
261687709,2002-10-30 01:31:36,S0240DB,"Maxillary fracture, left side, initial encounter for open fracture",icd10
254814408,1989-12-25 01:33:07,S65402A,"Unspecified injury of blood vessel of left thumb, initial encounter",icd10
201222521,2001-09-24 17:33:12,H21239,"Degeneration of iris (pigmentary), unspecified eye",icd10
226356205,1999-04-28 17:38:15,D8942,Idiopathic mast cell activation syndrome,icd10
263168529,1998-10-16 14:36:59,S75001A,"Unspecified injury of femoral artery, right leg, initial encounter",icd10
359979414,2002-02-24 19:02:38,S01131S,"Puncture wound without foreign body of right eyelid and periocular area, sequela",icd10
208960336,1993-04-13 09:02:07,O4422,"Partial placenta previa NOS or without hemorrhage, second trimester",icd10
324551486,2010-04-30 15:14:08,Z6332,Other absence of family member,icd10
297221325,1976-01-30 10:03:03,M08219,"Juvenile rheumatoid arthritis with systemic onset, unspecified shoulder",icd10
279619319,1986-11-17 11:46:59,M10331,"Gout due to renal impairment, right wrist",icd10
375321140,2001-12-15 05:27:06,I69144,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting left non-dominant side,icd10
204577788,1975-10-20 11:16:10,S99191D,"Other physeal fracture of right metatarsal, subsequent encounter for fracture with routine healing",icd10
278089289,1993-03-23 06:49:42,T3472XD,"Frostbite with tissue necrosis of left knee and lower leg, subsequent encounter",icd10
288905067,2009-12-09 18:02:18,V770XXS,"Driver of bus injured in collision with fixed or stationary object in nontraffic accident, sequela",icd10
294251422,1977-09-09 20:00:32,S63438S,"Traumatic rupture of volar plate of other finger at metacarpophalangeal and interphalangeal joint, sequela",icd10
283257525,1987-10-03 14:53:24,S7712XD,"Crushing injury of left thigh, subsequent encounter",icd10
385809843,2011-10-04 09:39:54,S52335A,"Nondisplaced oblique fracture of shaft of left radius, initial encounter for closed fracture",icd10
224291621,1989-09-15 17:09:20,S66019S,"Strain of long flexor muscle, fascia and tendon of unspecified thumb at wrist and hand level, sequela",icd10
265114162,2007-05-06 12:50:05,G121,Other inherited spinal muscular atrophy,icd10
304818668,2019-02-14 20:19:17,F552,Abuse of laxatives,icd10
272127355,1972-05-06 06:57:44,R5601,Complex febrile convulsions,icd10
260209537,2020-10-17 03:27:54,S62314A,"Displaced fracture of base of fourth metacarpal bone, right hand, initial encounter for closed fracture",icd10
375160842,1975-04-13 19:36:20,S76091D,"Other specified injury of muscle, fascia and tendon of right hip, subsequent encounter",icd10
266171664,2005-11-14 15:15:03,S91329S,"Laceration with foreign body, unspecified foot, sequela",icd10
310149001,2019-09-20 11:07:02,S92116D,"Nondisplaced fracture of neck of unspecified talus, subsequent encounter for fracture with routine healing",icd10
202469527,1991-01-10 06:46:48,N403,Nodular prostate with lower urinary tract symptoms,icd10
367911038,1990-07-17 04:09:52,H05259,"Intermittent exophthalmos, unspecified eye",icd10
232931578,1992-02-04 06:18:22,M12441,"Intermittent hydrarthrosis, right hand",icd10
374357882,1993-03-02 23:32:59,Y93C2,"Activity, hand held interactive electronic device",icd10
364675841,2000-02-29 00:56:46,V8611XA,"Passenger of ambulance or fire engine injured in traffic accident, initial encounter",icd10
280678224,2006-10-08 00:01:04,T50904D,"Poisoning by unspecified drugs, medicaments and biological substances, undetermined, subsequent encounter",icd10
227302206,2012-11-10 22:25:25,V682XXD,"Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, subsequent encounter",icd10
257029668,2000-11-27 02:03:18,V4373XA,"Person on outside of car injured in collision with pick-up truck in traffic accident, initial encounter",icd10
355732007,2007-01-25 17:02:01,F13181,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced sexual dysfunction",icd10
256852052,2000-12-23 11:59:33,S42364B,"Nondisplaced segmental fracture of shaft of humerus, right arm, initial encounter for open fracture",icd10
322436438,2013-08-31 17:28:42,W21210D,"Struck by ice hockey stick, subsequent encounter",icd10
221961774,1998-03-26 16:19:43,L97919,Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity,icd10
331005328,1972-02-05 18:40:37,T23322S,"Burn of third degree of single left finger (nail) except thumb, sequela",icd10
256704536,2006-01-28 12:14:44,S72011P,"Unspecified intracapsular fracture of right femur, subsequent encounter for closed fracture with malunion",icd10
257609325,2004-12-11 04:22:33,H8122,"Vestibular neuronitis, left ear",icd10
290690176,2017-07-29 16:48:22,S60329A,"Blister (nonthermal) of unspecified thumb, initial encounter",icd10
263342203,1984-08-02 07:58:56,S32315S,"Nondisplaced avulsion fracture of left ilium, sequela",icd10
387144006,1989-02-15 23:55:52,T23069A,"Burn of unspecified degree of back of unspecified hand, initial encounter",icd10
291328116,1974-05-19 07:37:13,W132XXS,"Fall from, out of or through roof, sequela",icd10
265034990,2014-04-14 15:07:56,T375X4A,"Poisoning by antiviral drugs, undetermined, initial encounter",icd10
265648178,1994-12-29 04:25:06,S90455S,"Superficial foreign body, left lesser toe(s), sequela",icd10
325234069,1993-03-16 12:12:11,V879XXD,"Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle (traffic), subsequent encounter",icd10
358537526,1976-11-11 00:53:23,E569,"Vitamin deficiency, unspecified",icd10
261166658,2016-08-19 19:07:47,S86219D,"Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, unspecified leg, subsequent encounter",icd10
334335710,2020-12-12 00:34:24,M1120,"Other chondrocalcinosis, unspecified site",icd10
337609762,1995-02-21 16:48:06,V9008XD,"Drowning and submersion due to other unpowered watercraft overturning, subsequent encounter",icd10
252452430,1985-03-19 02:58:52,S52531A,"Colles' fracture of right radius, initial encounter for closed fracture",icd10
348164770,2001-01-30 13:59:01,V9103XD,"Burn due to other powered watercraft on fire, subsequent encounter",icd10
304314952,2015-06-10 02:41:13,T421X6S,"Underdosing of iminostilbenes, sequela",icd10
298753538,2010-03-30 00:51:43,T63513A,"Toxic effect of contact with stingray, assault, initial encounter",icd10
272999065,1990-09-01 17:34:20,S83512A,"Sprain of anterior cruciate ligament of left knee, initial encounter",icd10
379363786,2000-09-26 00:59:08,S83419S,"Sprain of medial collateral ligament of unspecified knee, sequela",icd10
208149023,1973-07-09 18:54:38,H35349,"Macular cyst, hole, or pseudohole, unspecified eye",icd10
249432743,1986-11-16 18:35:25,T23032D,"Burn of unspecified degree of multiple left fingers (nail), not including thumb, subsequent encounter",icd10
367638060,1989-04-03 09:13:33,S36513D,"Primary blast injury of sigmoid colon, subsequent encounter",icd10
335682061,1982-05-09 16:13:22,T374X1A,"Poisoning by anthelminthics, accidental (unintentional), initial encounter",icd10
322742958,1990-07-24 11:53:56,S40812D,"Abrasion of left upper arm, subsequent encounter",icd10
246134555,1986-10-31 01:17:08,R402241,"Coma scale, best verbal response, confused conversation, in the field [EMT or ambulance]",icd10
310719958,2002-10-13 15:43:39,R402232,"Coma scale, best verbal response, inappropriate words, at arrival to emergency department",icd10
347302126,2011-07-23 08:54:06,S14144S,"Brown-Sequard syndrome at C4 level of cervical spinal cord, sequela",icd10
303976254,2001-01-14 15:21:43,S95819A,"Laceration of other blood vessels at ankle and foot level, unspecified leg, initial encounter",icd10
351196840,1983-02-10 15:58:40,X500XXS,"Overexertion from strenuous movement or load, sequela",icd10
289116753,2008-11-26 07:19:32,S62242K,"Displaced fracture of shaft of first metacarpal bone, left hand, subsequent encounter for fracture with nonunion",icd10
334155615,2017-02-23 23:38:04,S21231S,"Puncture wound without foreign body of right back wall of thorax without penetration into thoracic cavity, sequela",icd10
205674019,1974-12-02 23:45:30,S52222J,"Displaced transverse fracture of shaft of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
246390225,1975-12-14 07:05:08,H18319,"Folds and rupture in Bowman's membrane, unspecified eye",icd10
374537047,2020-01-10 16:24:03,L89300,"Pressure ulcer of unspecified buttock, unstageable",icd10
270233606,1988-09-01 18:35:45,S99291D,"Other physeal fracture of phalanx of right toe, subsequent encounter for fracture with routine healing",icd10
360440013,2010-09-19 08:30:13,Z1151,Encounter for screening for human papillomavirus (HPV),icd10
235540922,1976-01-15 22:29:59,S42415S,"Nondisplaced simple supracondylar fracture without intercondylar fracture of left humerus, sequela",icd10
346315931,2010-07-14 16:04:11,S62023D,"Displaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, subsequent encounter for fracture with routine healing",icd10
326819793,2018-06-04 08:53:02,S42123B,"Displaced fracture of acromial process, unspecified shoulder, initial encounter for open fracture",icd10
324215731,1973-09-05 12:44:42,S2239XD,"Fracture of one rib, unspecified side, subsequent encounter for fracture with routine healing",icd10
260050098,2000-03-22 23:00:02,S50909D,"Unspecified superficial injury of unspecified elbow, subsequent encounter",icd10
295622492,2002-12-10 05:11:30,T24309A,"Burn of third degree of unspecified site of unspecified lower limb, except ankle and foot, initial encounter",icd10
318305170,2020-01-01 06:44:37,T650X3D,"Toxic effect of cyanides, assault, subsequent encounter",icd10
204298897,1983-05-30 01:01:25,S52134K,"Nondisplaced fracture of neck of right radius, subsequent encounter for closed fracture with nonunion",icd10
205780509,2003-12-08 11:17:01,S80911D,"Unspecified superficial injury of right knee, subsequent encounter",icd10
326979547,1975-02-20 23:54:44,S93315S,"Dislocation of tarsal joint of left foot, sequela",icd10
261698302,1974-04-21 01:52:27,S86999S,"Other injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg, sequela",icd10
309926750,1973-09-12 11:59:58,S92309A,"Fracture of unspecified metatarsal bone(s), unspecified foot, initial encounter for closed fracture",icd10
290482321,2015-11-06 12:31:33,O1042,Pre-existing secondary hypertension complicating childbirth,icd10
202569559,1985-10-15 07:22:33,S08811A,"Complete traumatic amputation of nose, initial encounter",icd10
358877364,1995-04-07 18:39:41,T85624D,"Displacement of insulin pump, subsequent encounter",icd10
270038620,2008-07-10 08:20:25,H33302,"Unspecified retinal break, left eye",icd10
388054143,2011-02-11 10:16:23,S65809D,"Unspecified injury of other blood vessels at wrist and hand level of unspecified arm, subsequent encounter",icd10
293479791,1989-05-04 21:21:33,T2651XD,"Corrosion of right eyelid and periocular area, subsequent encounter",icd10
291469412,2006-03-16 04:17:20,M85011,"Fibrous dysplasia (monostotic), right shoulder",icd10
238535359,2003-09-26 07:21:31,S89142P,"Salter-Harris Type IV physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion",icd10
246726508,1987-12-09 23:27:28,Y92482,Bike path as the place of occurrence of the external cause,icd10
233015301,2000-07-16 23:48:39,S90453S,"Superficial foreign body, unspecified great toe, sequela",icd10
220944339,1971-10-21 16:38:12,S23110D,"Subluxation of T1/T2 thoracic vertebra, subsequent encounter",icd10
281265059,1985-06-27 06:39:07,S81821A,"Laceration with foreign body, right lower leg, initial encounter",icd10
358839067,2001-02-07 23:19:05,V9602XS,"Forced landing of balloon injuring occupant, sequela",icd10
362570754,1973-09-14 04:24:07,V535XXA,"Driver of pick-up truck or van injured in collision with car, pick-up truck or van in traffic accident, initial encounter",icd10
341521136,1972-11-17 15:34:26,S148XXA,"Injury of other specified nerves of neck, initial encounter",icd10
323196831,2006-10-05 08:36:07,T17890A,"Other foreign object in other parts of respiratory tract causing asphyxiation, initial encounter",icd10
297406932,2020-12-21 14:41:01,T40602D,"Poisoning by unspecified narcotics, intentional self-harm, subsequent encounter",icd10
386587509,2014-12-21 03:14:48,S00429S,"Blister (nonthermal) of unspecified ear, sequela",icd10
272217147,1974-05-17 13:04:49,C224,Other sarcomas of liver,icd10
357411645,2010-07-31 15:14:02,S72341K,"Displaced spiral fracture of shaft of right femur, subsequent encounter for closed fracture with nonunion",icd10
231272831,2019-11-28 06:57:24,C8355,"Lymphoblastic (diffuse) lymphoma, lymph nodes of inguinal region and lower limb",icd10
271882353,1992-03-28 08:12:06,T470X6A,"Underdosing of histamine H2-receptor blockers, initial encounter",icd10
331644737,1998-08-20 09:20:51,M7088,"Other soft tissue disorders related to use, overuse and pressure other site",icd10
339191605,1976-07-08 21:16:14,S32471B,"Displaced fracture of medial wall of right acetabulum, initial encounter for open fracture",icd10
386925515,1982-08-17 00:13:16,S2094XA,"External constriction of unspecified parts of thorax, initial encounter",icd10
337209405,1981-04-06 09:39:56,M11812,"Other specified crystal arthropathies, left shoulder",icd10
381972515,1981-08-05 12:30:37,M6610,"Rupture of synovium, unspecified joint",icd10
380857264,1972-12-23 22:10:11,B954,Other streptococcus as the cause of diseases classified elsewhere,icd10
216637538,1980-06-10 00:39:46,S62013P,"Displaced fracture of distal pole of navicular [scaphoid] bone of unspecified wrist, subsequent encounter for fracture with malunion",icd10
252336127,1996-07-21 02:08:05,V0392XS,"Pedestrian on skateboard injured in collision with car, pick-up truck or van, unspecified whether traffic or nontraffic accident, sequela",icd10
219777409,1995-05-20 11:38:47,S52616M,"Nondisplaced fracture of unspecified ulna styloid process, subsequent encounter for open fracture type I or II with nonunion",icd10
310646736,1991-08-05 12:59:26,O695XX2,"Labor and delivery complicated by vascular lesion of cord, fetus 2",icd10
278479133,1972-09-23 02:50:47,T22541A,"Corrosion of first degree of right axilla, initial encounter",icd10
282891639,1992-02-06 17:43:30,H01011,Ulcerative blepharitis right upper eyelid,icd10
338563991,1987-08-15 02:52:20,T530X3D,"Toxic effect of carbon tetrachloride, assault, subsequent encounter",icd10
313281263,1980-02-09 00:03:28,V487XXA,"Person on outside of car injured in noncollision transport accident in traffic accident, initial encounter",icd10
242834628,1989-05-29 00:14:18,S72412F,"Displaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
322015919,2011-10-20 11:08:51,V0699XS,"Pedestrian with other conveyance injured in collision with other nonmotor vehicle, unspecified whether traffic or nontraffic accident, sequela",icd10
346350665,2008-12-30 16:30:17,M816,Localized osteoporosis [Lequesne],icd10
303832010,1974-04-16 02:58:17,S06351S,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, sequela",icd10
363563150,2015-07-04 13:46:04,H3120,"Hereditary choroidal dystrophy, unspecified",icd10
243079236,1989-08-30 16:06:14,S31521S,"Laceration with foreign body of unspecified external genital organs, male, sequela",icd10
327265366,1981-07-25 22:19:26,M87237,Osteonecrosis due to previous trauma of right carpus,icd10
386176337,1988-09-20 09:07:13,S42401A,"Unspecified fracture of lower end of right humerus, initial encounter for closed fracture",icd10
312640653,2020-01-01 23:47:33,M05112,Rheumatoid lung disease with rheumatoid arthritis of left shoulder,icd10
263421460,1998-06-21 16:21:29,E093542,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",icd10
339490267,1977-11-20 18:22:23,O418X19,"Other specified disorders of amniotic fluid and membranes, first trimester, other fetus",icd10
334117772,1998-05-17 11:08:34,E71310,Long chain/very long chain acyl CoA dehydrogenase deficiency,icd10
287559013,1976-06-25 04:08:23,M84333A,"Stress fracture, right radius, initial encounter for fracture",icd10
321206677,1986-10-05 03:20:41,T22539S,"Corrosion of first degree of unspecified upper arm, sequela",icd10
261599844,1997-10-31 11:39:43,H17829,"Peripheral opacity of cornea, unspecified eye",icd10
304675863,2020-07-30 17:56:00,B439,"Chromomycosis, unspecified",icd10
283221756,1999-11-03 01:40:37,W16322D,"Fall into other water striking bottom causing other injury, subsequent encounter",icd10
214767128,1976-10-12 06:09:18,S8263XF,"Displaced fracture of lateral malleolus of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
235936072,2005-12-17 09:58:25,S96929S,"Laceration of unspecified muscle and tendon at ankle and foot level, unspecified foot, sequela",icd10
373016160,2019-12-03 19:39:26,S20321D,"Blister (nonthermal) of right front wall of thorax, subsequent encounter",icd10
376615594,2014-01-26 13:02:06,T23771S,"Corrosion of third degree of right wrist, sequela",icd10
369231169,1984-11-04 19:08:24,O10919,"Unspecified pre-existing hypertension complicating pregnancy, unspecified trimester",icd10
241908614,2001-09-26 17:48:07,M80851A,"Other osteoporosis with current pathological fracture, right femur, initial encounter for fracture",icd10
346990394,1980-01-27 15:16:35,S85592A,"Other specified injury of popliteal vein, left leg, initial encounter",icd10
245285872,2018-06-20 08:42:42,M4812,"Ankylosing hyperostosis [Forestier], cervical region",icd10
224778242,2006-03-02 11:33:08,T5991XA,"Toxic effect of unspecified gases, fumes and vapors, accidental (unintentional), initial encounter",icd10
266582714,2005-05-05 11:18:29,Y92135,Garage on military base as the place of occurrence of the external cause,icd10
374617693,2017-06-07 16:10:24,S31542S,"Puncture wound with foreign body of unspecified external genital organs, female, sequela",icd10
364430302,2018-06-04 00:23:57,C164,Malignant neoplasm of pylorus,icd10
256975981,1994-10-04 08:10:46,V9180XA,"Other injury due to other accident to merchant ship, initial encounter",icd10
283595893,1977-04-01 08:47:43,S76392S,"Other specified injury of muscle, fascia and tendon of the posterior muscle group at thigh level, left thigh, sequela",icd10
300056792,2010-05-24 23:38:13,M01X41,Direct infection of right hand in infectious and parasitic diseases classified elsewhere,icd10
284113968,1999-09-16 06:42:23,Q422,"Congenital absence, atresia and stenosis of anus with fistula",icd10
375483272,2007-09-03 16:37:19,W5589XD,"Other contact with other mammals, subsequent encounter",icd10
367209389,1992-10-18 16:30:34,I69963,Other paralytic syndrome following unspecified cerebrovascular disease affecting right non-dominant side,icd10
224676087,2011-10-31 11:26:58,S46812S,"Strain of other muscles, fascia and tendons at shoulder and upper arm level, left arm, sequela",icd10
297760357,1994-02-18 16:25:45,S02602K,"Fracture of unspecified part of body of left mandible, subsequent encounter for fracture with nonunion",icd10
264668040,2011-09-21 15:09:32,M05539,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist,icd10
231283773,1979-09-21 11:39:12,S92199P,"Other fracture of unspecified talus, subsequent encounter for fracture with malunion",icd10
335504491,2011-12-03 07:33:22,Q039,"Congenital hydrocephalus, unspecified",icd10
258994543,2019-11-22 17:12:26,Q849,"Congenital malformation of integument, unspecified",icd10
340295268,1974-11-15 00:51:33,P036,Newborn affected by abnormal uterine contractions,icd10
329235523,1981-10-31 19:33:47,E3122,Multiple endocrine neoplasia [MEN] type IIA,icd10
242041496,2016-06-21 00:19:51,S72115R,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
218146907,1997-09-19 01:08:26,N3644,Muscular disorders of urethra,icd10
311145221,2016-01-18 21:50:50,T560X4D,"Toxic effect of lead and its compounds, undetermined, subsequent encounter",icd10
205615806,1979-09-16 05:39:51,Y37101A,"Military operations involving unspecified destruction of aircraft, civilian, initial encounter",icd10
360711894,2008-02-23 12:07:59,S42326D,"Nondisplaced transverse fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with routine healing",icd10
276955567,1973-11-13 18:51:46,S71032S,"Puncture wound without foreign body, left hip, sequela",icd10
253162465,1997-03-01 01:50:01,Q5111,Doubling of uterus with doubling of cervix and vagina with obstruction,icd10
358739543,1990-01-25 12:58:25,I6330,Cerebral infarction due to thrombosis of unspecified cerebral artery,icd10
323543423,1981-08-31 23:53:51,S92233P,"Displaced fracture of intermediate cuneiform of unspecified foot, subsequent encounter for fracture with malunion",icd10
343484081,2000-12-24 05:55:37,M2761,Osseointegration failure of dental implant,icd10
328967709,2002-09-14 01:49:11,M80049P,"Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with malunion",icd10
248153240,1971-03-07 07:10:43,F13239,"Sedative, hypnotic or anxiolytic dependence with withdrawal, unspecified",icd10
388499120,2006-02-10 15:10:12,S42253P,"Displaced fracture of greater tuberosity of unspecified humerus, subsequent encounter for fracture with malunion",icd10
203156611,1974-03-25 12:20:59,C6990,Malignant neoplasm of unspecified site of unspecified eye,icd10
242441176,1986-01-14 07:41:18,S72462H,"Displaced supracondylar fracture with intracondylar extension of lower end of left femur, subsequent encounter for open fracture type I or II with delayed healing",icd10
289317041,2008-11-29 03:03:54,M88821,Osteitis deformans of right upper arm,icd10
307932682,2006-03-17 08:42:24,O24420,"Gestational diabetes mellitus in childbirth, diet controlled",icd10
382653702,2017-06-07 12:08:31,M1A4520,"Other secondary chronic gout, left hip, without tophus (tophi)",icd10
239330975,2016-08-18 12:20:42,S42239P,"3-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with malunion",icd10
203990746,1987-05-26 18:43:13,K4090,"Unilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent",icd10
334693569,1991-06-05 10:10:56,S31020S,"Laceration with foreign body of lower back and pelvis without penetration into retroperitoneum, sequela",icd10
301490625,1976-06-09 17:53:49,S72325N,"Nondisplaced transverse fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
208856403,1990-12-01 11:43:42,O361924,"Maternal care for other isoimmunization, second trimester, fetus 4",icd10
236285062,1995-03-10 20:48:13,M60051,"Infective myositis, right thigh",icd10
327169481,1993-04-01 09:18:26,T485X2D,"Poisoning by other anti-common-cold drugs, intentional self-harm, subsequent encounter",icd10
206686415,1997-06-13 13:30:51,H30041,"Focal chorioretinal inflammation, macular or paramacular, right eye",icd10
206174481,1974-03-26 13:49:25,S83143S,"Lateral subluxation of proximal end of tibia, unspecified knee, sequela",icd10
327942141,1975-02-01 02:20:21,S79912D,"Unspecified injury of left hip, subsequent encounter",icd10
271115095,1974-10-26 23:01:51,S159XXA,"Injury of unspecified blood vessel at neck level, initial encounter",icd10
301097396,2011-01-29 00:54:18,S49019G,"Salter-Harris Type I physeal fracture of upper end of humerus, unspecified arm, subsequent encounter for fracture with delayed healing",icd10
203897838,2001-02-01 05:00:27,R1011,Right upper quadrant pain,icd10
368916701,1981-08-11 22:33:35,H21352,"Exudative cyst of pars plana, left eye",icd10
236750578,2001-01-30 10:37:50,S62222D,"Displaced Rolando's fracture, left hand, subsequent encounter for fracture with routine healing",icd10
266841688,2020-08-19 21:08:43,V674XXD,"Person boarding or alighting a heavy transport vehicle injured in collision with fixed or stationary object, subsequent encounter",icd10
288128378,1977-10-06 05:51:54,W429XXD,"Exposure to other noise, subsequent encounter",icd10
